id,name,text,trans
0000000000000,{user},お疲れ様でした。篠澤さんは……,辛苦了。筱泽同学她……
0000000000000,{user},合格です。まずまずの結果でしたね。,合格了。算是相当不错的结果呢。
0000000000000,広,それは……一般的なアイドルを\n基準とした評価？,这是……以普通偶像为\n基准的评价吗？
0000000000000,{user},そうです。つまり……\n篠澤広にとっては、,没错。也就是说……\n对筱泽广而言，
0000000000000,広,奇跡を超えた偉業。,是超越奇迹的伟业。
select,,自慢か自虐か\nわかりません,不知道是自夸还是自嘲
select,,先が\n思いやられます,前途\n令人担忧啊
select,,あなたには\n失望しました,我对你\n很失望
0000000000000,広,もちろん自慢。,当然是自夸。
0000000000000,広,アイドルになろうって決めたとき……,当我决定要成为偶像的时候……
0000000000000,広,こんな日がくるなんて、\n思わなかった。,没想到会有\n这样的一天。
0000000000000,広,アイドルにはなりたかったけど……,虽然想成为偶像……
0000000000000,広,なれるとは、思わなかった。,但没想到真的能实现。
0000000000000,広,だから……すごくうれしい。,所以……真的很开心。
0000000000000,広,この気持ちを、ライブに持っていく。,要把这份心情带到演唱会上。
0000000000000,広,……見ててね。,……要好好看着哦。
0000000000000,広,ふふ……うれしい言葉だけど、\nなんで言われたのかわからない。,呵呵……虽然是很开心的话，\n但不知道为什么会被这么说。
0000000000000,{user},アイドル・篠澤広が\nより高い評価を得たとき――,当偶像·筱泽广\n获得更高评价的时候——
0000000000000,{user},どうするつもりなのか、\nということです。,你打算\n怎么做呢？
0000000000000,広,わたしが、いまよりも……もっと\nアイドルとして評価されたなら……,如果我作为偶像……能获得比现在\n更高的评价的话……
0000000000000,広,くらい気持ちで……ふぅ、ってなる。,这种程度的心情……呼，真是让人受不了呢。
0000000000000,{user},最悪の回答をありがとうございます。\n……対処法を考えておかないと。,感谢你给出最糟糕的回答。\n……必须提前想好对策才行。
0000000000000,広,がんばって。,加油。
0000000000000,広,わたしも、ライブ、がんばるから。,我也会在演唱会上努力的。
0000000000000,{user},目標の低さは変わりませんね。,目标还是这么低呢。
0000000000000,広,えへへ……それは、もちろんそう。,嘿嘿……那个，当然是这样的啦。
0000000000000,{user},褒めてませんよ。,我可没在夸你哦。
0000000000000,広,わかってる。,我知道。
0000000000000,{user},でしょうね。\n――ライブへの心構えは？,也是呢。\n——对演唱会的心理准备是？
0000000000000,広,わたしの全力をぶつける。\nだってアイドルは……,我会全力以赴。\n因为偶像就是……
0000000000000,広,大好きな趣味だから。,我最热爱的兴趣啊。
info,adv_pstory_001_shro_after-audition-final-normal-03.txt,,
译者,,,
