id,name,text,trans
0000000000000,広,あ、プロデューサーだ。\n……どうしたの？,啊，是制作人。\n……怎么了？
0000000000000,{user},急にいなくなったので、\n探しにきたんです。,因为突然不见了，\n所以来找你。
0000000000000,広,そうなんだ。,这样啊。
0000000000000,{user},篠澤さんは、ライブの後、\n会場を眺めていることがあるので――,筱泽同学在演出结束后，\n经常会眺望会场——
0000000000000,{user},きっと、ここにいるだろうと。,我想你一定在这里。
0000000000000,広,……思い出してた。,……正在回忆呢。
0000000000000,{user},無理もありません。\n今日は最高のライブでしたから。,这也难怪。\n毕竟今天是最棒的演出。
0000000000000,広,うん。……最後まで歌い切れた。\n踊り切れた。倒れなかった。,嗯……坚持唱到了最后。\n跳到了最后。没有倒下。
0000000000000,{user},上出来です。,表现得很出色。
0000000000000,広,褒められた……くすぐったい。,被夸奖了……有点不好意思。
0000000000000,広,あのね。思い出してたのは……\nいままでにあった、色んなこと。,那个啊。我在回忆的是……\n至今为止发生的，各种各样的事。
0000000000000,広,プロデューサーと、はじめて会った日。\nいまも、覚えてるよ。,和制作人第一次见面的那天。\n我现在也还记得哦。
0000000000000,{user},俺もです。鮮烈な記憶ですから。,我也是。因为是印象深刻的记忆。
0000000000000,広,ふふ……どんなところが？,呵呵……具体是哪些地方呢？
select,,アイドルの才能が\nなかった,没有\n偶像的才能
select,,綺麗だった,很漂亮
0000000000000,広,言うと思った。,我就知道你会这么说。
0000000000000,{user},事実ですから。,因为这是事实。
0000000000000,広,………………はつみみ。,………………初星学园。
0000000000000,広,……そんなふうに、\n感じてくれたんだ。,……原来你是\n这样看待我的啊。
0000000000000,{user},能力の低さは、調査済みだったのに。,虽然已经调查过你能力不足的事实。
0000000000000,{user},それでも……一目見て、\nプロデューサーとして惹かれました。,即便如此……第一眼见到时，\n作为制作人还是被你吸引了。
0000000000000,広,……ふふ、\nアイドルに向いてなくて、ごめんね。,……呵呵，\n不适合当偶像真是抱歉呢。
0000000000000,広,なのに、わたしの\nプロデューサーになってくれた。,可即便如此，你还是\n成为了我的制作人。
0000000000000,広,ありがとう。,谢谢你。
0000000000000,{user},どういたしまして。,不客气。
0000000000000,{user},あれからずっと……\n楽しく辛い日々でした。,从那以后一直……\n都是快乐又艰辛的日子呢。
0000000000000,広,苦しくて……幸せな毎日だったね。,痛苦却又……幸福的每一天啊。
0000000000000,{user},自分の直感を信じて、\nあなたを選んでよかった。,相信自己的直觉\n选择你真是太好了。
0000000000000,広,……直感？,……直觉？
0000000000000,広,この子なら、俺の好みだし\n良いアイドルになるかも？,这孩子或许符合我的喜好\n能成为不错的偶像？
0000000000000,{user},いいえ。,不对。
0000000000000,広,むぅ……じゃあ、なに？,唔……那是为什么？
0000000000000,{user},当時の直感を、\n言語化するのは難しい。,要将当时的直觉\n用语言表达出来很难。
0000000000000,広,がんばって。\nわたし、聞いてみたい。,加油说说看嘛。\n我想听听。
0000000000000,{user},……夢も熱意も向上心もなく。\n体力も技術も経験もなく。,……没有梦想也没有热情和上进心。\n既没体力也没技术和经验。
0000000000000,{user},趣味でアイドルを始めた女の子。\nきわめて異質なアイドルの卵。,只是凭兴趣开始当偶像的女孩子。\n极其异类的偶像苗子。
0000000000000,{user},自分の手で育てたら、\n面白そうだと思ったんです。,想着如果亲手培养的话\n应该会很有意思。
0000000000000,広,……ふふ、プロデューサーとして、\nあるまじき理由。,……呵呵，作为制作人\n这理由可不太合适呢。
0000000000000,{user},そうですね。きっとあなたは、\nトップアイドルにはなれない。,是啊。你肯定\n成不了顶级偶像的。
0000000000000,{user},俺の夢を叶える役には立たない。,对我的梦想毫无帮助。
0000000000000,広,プロデューサーとして、\nあるまじき台詞。,作为制作人，\n不该说这种话。
0000000000000,広,本当に、それでいいの？　\n夢が叶わなくて……,真的…这样就好吗？\n梦想无法实现的话…
0000000000000,広,わたしで、いいの？,选择我…真的可以吗？
0000000000000,{user},ここまで……非常に\n面白いプロデュースでした。,迄今为止…真是场\n非常有趣的培育呢。
0000000000000,{user},篠澤さんとの日々の方が、\n夢よりずっと価値がある。,与小筱泽共度的日常，\n比梦想更有价值。
0000000000000,広,………………愛の告白みたい。,………………简直像爱的告白。
0000000000000,広,わたしも、同じ気持ち。,我也…怀着同样的心情。
0000000000000,広,プロデューサー……\nずっと、一緒にいようね。,制作人…\n要永远在一起哦。
info,adv_pstory_001_shro_ending-true-01.txt,,
译者,,,
