id,name,text,trans
0000000000000,{user},藤田さん……,藤田同学……
0000000000000,ことね,プロデューサー…………,制作人…………
0000000000000,ことね,あたし、負けちゃいました。,我……输掉了比赛。
0000000000000,ことね,……こんな……大事なところで。\n絶対負けちゃ、いけないところで。,……在这种……重要的时刻。\n明明绝对不能输的场合。
0000000000000,ことね,劣等生だった自分から……\n生まれ変われたって、思ったのに。,明明以为……已经从差等生的自己\n脱胎换骨了……
0000000000000,ことね,やっとアイドルになれた……って、\n思ったのに。,明明以为终于……\n能成为偶像了……
0000000000000,ことね,あたし！！　だめじゃん！！！！,我！！真是太没用了！！！！
0000000000000,{user},ダメでしたね。,确实很糟糕呢。
0000000000000,ことね,プロデューサー！！！！,制作人！！！！
0000000000000,ことね,慰めの言葉は！！！！,安慰的话呢！！！！
0000000000000,{user},崖っぷちの人生を歩んできた\n藤田ことねが――,一路走来都在悬崖边徘徊的\n藤田琴音——
0000000000000,{user},この程度の逆境で、\n下を向くわけがない。,怎么可能因为这点挫折\n就垂头丧气。
0000000000000,ことね,イヤわりとへこんでますけど！？,其实超受打击的好吗！？
0000000000000,{user},俺もです。,我也是。
0000000000000,{user},藤田ことねを担当していながら……,身为藤田琴音的担当制作人却……
0000000000000,{user},プロデューサー失格……\n生きている価値がない……,根本不配当制作人……\n没有活下去的价值……
0000000000000,ことね,あたしよりへこんでるし！？,比我还消沉是怎么回事！？
0000000000000,ことね,も、もーッ！？　\nしっかりしてくださいよ！！,真、真是的！？\n请你振作一点啊！！
0000000000000,ことね,ホラ！　あたし、\n一生懸命慰めますから！,你看！我这就\n拼命安慰你！
0000000000000,ことね,元気出してくださぁ～～～～～～い！！,快点打起精神来～～～～～～！！
info,adv_pstory_002_fktn_after-audition-final-failure-01.txt,,
译者,,,
