id,name,text,trans
0000000000000,星南,…………,…………
0000000000000,星南,プロデューサー、さっきからなにを\n撮っているのかしら？,制作人，从刚才开始\n你到底在拍什么呢？
0000000000000,{user},担当アイドルから許可は得ています。,已经获得了负责偶像的许可。
0000000000000,{user},プロデュースのためなら、いつでも\n自分を撮影して構わないと。,说是为了培育的话，\n随时拍摄自己都没关系。
0000000000000,星南,確かに許可はしたけれど。\n質問に答えていないでしょう。,确实给了许可没错。\n但你还没回答我的问题吧。
0000000000000,{user},タイトルを付けるなら……\n【今日の十王星南】シリーズ15……,如果要加标题的话……\n【今日的十王星南】系列15……
select,,【王者健在】\nですね,【王者健在】\n怎么样
select,,【学園一カワイイ\n♡】ですね,【学园第一可爱\n♡】怎么样
0000000000000,星南,あら、なんだか良さそうなタイトルね。,哎呀，听起来是个不错的标题呢。
0000000000000,{user},お気に召していただけたようで、\nなによりです。,您能满意真是太好了。
0000000000000,{user},つい先日見事な勝利で存在感を示した、\n新生十王星南の姿を――,就用前几日那场精彩胜利展现存在感的\n新生十王星南的身姿——
0000000000000,{user},全校生徒に見せつけてやりましょう。,让全校学生都见识一下吧。
0000000000000,星南,ええ、任せるわ。,嗯，交给你了。
0000000000000,星南,そ、その方向性はどうなのかしら！？,等、这个方向真的没问题吗！？
0000000000000,{user},すでに15本目の動画ですし、\n大好評なのでこのままいきます。,这已经是第15部视频了，\n因为大受欢迎所以会继续这个风格。
0000000000000,星南,くっ……！　じゅ、15本ですって……！\nそんなっ……いつの間に！？,呜……！居、居然15部了……！\n怎么会……什么时候拍的！？
0000000000000,{user},ずっと秘め隠されてきた、\n<r\=プリマステラ>一番星</r>の可愛らしい一面を――,将一直隐藏着的\n<r\=プリマステラ>一等星</r>可爱的一面——
0000000000000,{user},全校生徒に見せつけてやりましょう。,让全校学生都见识一下吧。
0000000000000,星南,……わかった。任せるわ。,……明白了。交给你吧。
0000000000000,星南,あなたはいつも、そうやって――……,你总是这样——……
0000000000000,星南,行き詰まって、消え去るしか\nなかった私を……導いてくれる。,为陷入困境、只能消失的我……指明了方向。
0000000000000,星南,突拍子もないことを言い出して、\n驚かせてくれたこともあったわね。,有时候你也会突然说出些异想天开的话，\n让我大吃一惊呢。
0000000000000,星南,そのたび私は……怒ったり、笑ったり。\n被っていた孤高の仮面は粉々で……,每次我都会……生气或是发笑。\n戴着的孤高假面渐渐支离破碎……
0000000000000,星南,いつも最後には、プラスになって。\n私は少しずつ、生まれ変わっていった。,但最后总会变成好事。\n我一点点地，重获新生。
0000000000000,星南,……ありがとう、プロデューサー。,……谢谢你，制作人。
0000000000000,{user},どういたしまして。,不用谢。
0000000000000,星南,ねぇ……\n私はあなたに……どう報いればいい？,呐……\n我该怎样……报答你才好？
0000000000000,星南,望みがあるなら、なんでも言って。\nどんな願いだって叶えてみせるから。,如果有愿望的话，尽管说出来。\n无论什么愿望我都会为你实现。
select,,あなたをプロデュースさせてください,请让我继续培育你
0000000000000,{user},これからずっと……\nあなたが卒業してからも。,从今往后永远……\n即使在你毕业后也是。
0000000000000,星南,あら、それは願いとは言えないわね。,哎呀，这可不能算愿望呢。
0000000000000,星南,フフ……私があなたを、逃がすとでも？\nたとえ望まなくとも……,呵呵……你以为我会放你走吗？\n即使你不愿意……
0000000000000,星南,あなたは永遠に私のモノよ。,你永远都是我的所有物哦。
0000000000000,{user},であれば……\n他に望むものはありません。,既然如此……\n我就没有其他愿望了。
0000000000000,星南,もう……困ったプロデューサーね。\n私が勝手に選んでしまうわよ。,真是……让人困扰的制作人呢。\n那就由我擅自决定吧。
0000000000000,星南,そう、ね……\nあなたへのプレゼントは……,对了……\n要送给你的礼物就是……
0000000000000,星南,アイドル業界に、あなたの名前を\n深々と刻むこと……で、どうかしら。,在偶像业界深深镌刻下\n你的名字……你觉得如何？
0000000000000,星南,恥ずかしがってもダメよ――\nフフ……いつものお返しなんだから。,不许害羞哦——\n呵呵……这只是惯例的回礼而已。
0000000000000,星南,これに懲りたら、\n事後報告の癖を反省なさい。,要是觉得吃不消，\n就好好反省事后报告的坏习惯吧。
0000000000000,星南,後世に残る\n伝説のプロデューサーさん。,名留青史的\n传奇制作人先生。
info,adv_pstory_001_jsna_ending-true-01.txt,,
译者,,,
