id,name,text,trans
0000000000000,{user},お疲れ様でした。星南さんは……,辛苦了。星南同学她……
0000000000000,{user},合格です。,合格了。
0000000000000,星南,今日の私なら、妥当な順位ね。,以今天的我来说，这个名次很合理呢。
0000000000000,星南,いままでと違うことをすれば、\n完璧な私からは遠ざかる。,如果做出与以往不同的选择，\n就会离完美的我越来越远。
0000000000000,星南,わかっていたことではあるけれど……,虽然早就心知肚明……
select,,後退しましたね,退步了呢
select,,皆は納得しない,大家不会接受的
select,,臆しましたか？,害怕了吗？
0000000000000,星南,いいえ、これは助走よ。,不，这只是助跑而已。
0000000000000,星南,下がったぶんだけ、高く、遠くまで、\n飛んでみせる。,正因跌得够低，才能飞得更高更远，\n我会证明给你们看。
0000000000000,星南,そうでなければ、\n皆に申し訳が立たないもの。,不然的话，\n就太对不起大家了。
0000000000000,星南,さあ、ライブの準備をしましょう。,来吧，开始准备演唱会。
0000000000000,星南,でしょうね。これから私が\nなんと言われるか……恐ろしいわね。,是吧。接下来我会\n被怎么说呢……想想都可怕。
0000000000000,星南,甘んじて受け止める。\nそれが責務だから。,心甘情愿地承受。\n因为这就是我的责任。
0000000000000,星南,申し訳ないけれど、\nあなたにも付き合ってもらうわ。,虽然很抱歉，\n但也要请你奉陪到底了。
0000000000000,{user},喜んで。,乐意之至。
0000000000000,星南,ありがとう、プロデューサー。,谢谢你，制作人。
0000000000000,星南,まさか。もうとっくに、\nフルベットしているわ。,怎么可能。我早就\n全力以赴了。
0000000000000,星南,十王星南と、あなたにね。,为了十王星南，\n也为了你。
0000000000000,星南,このまま真っすぐ進みましょう。,就这样笔直地前进吧。
0000000000000,星南,それが今日、私が失望させた人々への\n贖罪になると信じているわ。,我相信这就是今天\n对那些让我失望之人的赎罪。
info,adv_pstory_001_jsna_after-audition-final-normal-03.txt,,
译者,,,
