id,name,text,trans
0000000000000,{user},（レッスンの様子を見ておきたいな）,（真想看看训练的情况呢）
0000000000000,星南,ここで……！　フッ！,就是这里……！哈！
0000000000000,星南,……ひとまず、こんなところかしら。,……暂时先到这里吧。
0000000000000,{user},星南さん。,星南同学。
0000000000000,星南,あら、プロデューサー。,哎呀，制作人。
0000000000000,星南,見ていたなら、感想を聞かせてくれる？,既然看到了，能告诉我感想吗？
select,,完璧です,完美无缺
select,,変わりましたね,有所改变呢
select,,いつもどおり\nですね,和往常一样\n呢
0000000000000,星南,その表現は、\n私にとって及第点という意味よ。,这个评价对我来说\n意味着及格分哦。
0000000000000,{user},では言い直しましょう。\n完璧以上でした。,那就重新表述吧。\n超越了完美。
0000000000000,星南,フフ……なら、喜んでもよさそうね。,呵呵……那我可以\n感到高兴了呢。
0000000000000,星南,期待していて。あなたのプロデュースで\n生まれ変わった……新しい私に。,我很期待。在你的培育下\n重获新生的……崭新的我。
0000000000000,星南,いいえ、私自身の力量は\nなにも変わっていないはずよ。,不，我自身的能力\n应该没有任何改变才对。
0000000000000,星南,変わったものがあるとすれば……,要说有什么变化的话……
0000000000000,星南,数値では計れない、なにか。,那就是无法用数值衡量的\n某种东西。
0000000000000,星南,いままでの私に足りなかったものが……\nいまはある気がするの。,总觉得现在的我拥有了\n以往所欠缺的某些东西……
0000000000000,星南,期待していて。あなたのプロデュースで\n生まれ変わった……新しい私に。,我很期待。在你的培育下\n重获新生的……崭新的我。
0000000000000,星南,そうでしょう？,对吧？
0000000000000,星南,私は依然として、\n成長なんてしていないわ。,我依然\n没有任何成长呢。
0000000000000,星南,なのに……どうしてかしら。\nこう思うの。,可是……为什么呢。\n我会有这样的想法。
0000000000000,星南,いまの私は、過去の私よりも……\nずっと魅力的なアイドルだと。,现在的我，比起过去的我……\n成为了更有魅力的偶像。
0000000000000,星南,期待していて。あなたのプロデュースで\n生まれ変わった……新しい私に。,请期待着吧。在你培育下\n重获新生的……崭新的我。
info,adv_pstory_001_jsna_after-step-2-normal-01.txt,,
译者,,,
