id,name,text,trans
0000000000000,佑芽,おっはよーっ、お姉ちゃん！\nなにやってるのー？,早上好呀，姐姐！\n在做什么呢～？
0000000000000,咲季,おはよう佑芽。なにって――,早啊佑芽。做什么——
0000000000000,咲季,休日なんだから、全力で\n休んでいるに決まっているわ。,既然是休息日\n当然要全力放松啦。
0000000000000,咲季,あなただって同じじゃないの？,你不也是一样吗？
0000000000000,佑芽,え？　あたし？　えへへ……,诶？我吗？嘿嘿……
0000000000000,佑芽,せっかくのお休みだから、\nお姉ちゃんと過ごしたいなーって。,难得放假\n想和姐姐一起度过嘛。
0000000000000,咲季,そ。なら……\n一緒にぼーっとしましょう。,这样啊…那…\n一起发呆吧。
0000000000000,咲季,となり、いいわよ。,旁边，可以哦。
0000000000000,佑芽,えぇ～……一緒にどこか\n行こうと思ってたのに。,诶～…本来想约你\n一起去什么地方的。
0000000000000,佑芽,休日のお姉ちゃんって、日向ぼっこ\nしてばかりでお花みたいだよね。,休息日的姐姐总在晒太阳\n简直像朵花呢。
0000000000000,佑芽,普段はうるさいのに。\n………………まぁ、いっか。,明明平时那么聒噪。\n………………算了。
0000000000000,咲季,………………………………すぅ。,………………………………呼。
0000000000000,佑芽,わ、もう寝てる。,哇，已经睡着了。
0000000000000,佑芽,……………………ふふ。,……………………呵呵。
0000000000000,佑芽,……変わらないなぁ。\n去年も、一昨年も、その前も……,……真是一点没变呢。\n去年也是，前年也是，更早之前也是……
0000000000000,佑芽,あたしたち、こうしてたよね。,我们总是这样呢。
0000000000000,佑芽,毎日毎日競い合って、\n一緒に練習して、一緒に休んで。,日复一日互相竞争\n一起练习，一起休息。
0000000000000,佑芽,それが楽しかった。……いまも。,那段时光很开心。……现在也是。
0000000000000,咲季,……わたしもよ。,……我也是哦。
0000000000000,佑芽,お、起きてたの！？,啊、醒着的吗！？
0000000000000,咲季,うとうとしてたら佑芽が恥ずかしいこと\n言ってて、目が覚めちゃったわ。,迷迷糊糊的时候听到佑芽说了些羞人的话\n一下子就清醒了呢。
0000000000000,佑芽,ひっどぉ～！　\n――起きたなら、どこか行こうよ。,太过分啦～！\n——既然醒了，我们去哪里玩吧。
0000000000000,咲季,そうね、そうしましょう！,好啊，就这么办！
0000000000000,佑芽,やった～～～～～♪　\nどこに行く？　なにをするっ？,太好啦～～～～～♪\n去哪里？玩什么呀？
0000000000000,咲季,もちろん！　\n部屋に戻って勉強するのよ！,当然是！\n回房间学习啦！
0000000000000,佑芽,ヤダ～～～～～～～～～！！！,不要啊～～～～～～～～～！！！
0000000000000,佑芽,うう……お姉ちゃん……\nなんでお休みなのに勉強するのぉ……,呜呜……姐姐……\n为什么放假还要学习嘛……
0000000000000,咲季,ばかね。いつも言っているでしょう、\nお休みだから勉強するのよ。,傻瓜。不是一直说吗，\n正因为是假期才要学习呀。
0000000000000,佑芽,……アイドルに勉強って必要～？,……当偶像也需要学习吗～？
0000000000000,咲季,初星学園では必要ね。\n学業の成績が悪いと、,在初星学园是必须的哦。\n学业成绩不好的话，
0000000000000,咲季,アイドル活動が制限されることもある\nって説明を受けたでしょう？,偶像活动也会受到限制\n这些不是都说明过了吗？
0000000000000,佑芽,そ、そうだったような\n気がしないでもない。,好、好像确实\n有这么回事。
0000000000000,咲季,……やれやれね。,……真是拿你没办法呢。
0000000000000,咲季,そんなつまらない理由で勝負が\n流れちゃったら、嫌でしょ？,要是因为这种无聊的理由输掉比赛\n你会甘心吗？
0000000000000,佑芽,うぐぐ……ごめん……お姉ちゃん……,呜呜……对不起……姐姐……
0000000000000,佑芽,あたしダメかも。,我可能真的不行了。
0000000000000,咲季,おバカ。そうならないために、\nいまから勉強するのよ。,小笨蛋。就是为了避免这样\n现在才要好好学习啊。
0000000000000,咲季,ほら、わたしが見てあげるから。,来，我会在旁边看着你的。
0000000000000,佑芽,うん……！　お願いします！,嗯……！拜托了！
0000000000000,咲季,お姉ちゃんにまっかせなさい！！,就交给姐姐吧！！
0000000000000,咲季,よーっし、満点よ！　ふふふ……\nなかなかやるじゃない！,好嘞，满分！呵呵呵……\n挺能干的嘛！
0000000000000,咲季,この……お姉ちゃん特製\n復習テストをクリアするなんて！,居然能……通过\n姐姐特制的复习测试！
0000000000000,佑芽,ふひぃ～……\nやっと全問正解できたぁ……,呼咿～……\n总算全部答对了……
0000000000000,咲季,えらいわ、よくやったわね。,真了不起，做得很好呢。
0000000000000,佑芽,うん…………,嗯…………
0000000000000,佑芽,ねぇ……お姉ちゃん。,那个……姐姐。
0000000000000,咲季,ん？,嗯？
0000000000000,佑芽,いつも……ありがとね。,一直……谢谢你。
0000000000000,咲季,なぁに～、突然どうしたの？,怎么了～突然说这个？
0000000000000,佑芽,あたしって、恵まれてるなって。,我觉得自己真的很幸运呢。
0000000000000,佑芽,プロデューサーさんが言ってたんだ。,制作人是这么说的。
0000000000000,佑芽,あたしが成長できるのは、\nお姉ちゃんがいてくれるからだって。,我能有所成长，\n都是因为有姐姐在身边。
0000000000000,佑芽,あたしも、そう思う。もしも\nお姉ちゃんがいなかったら――,我也这么想。如果\n没有姐姐的话——
0000000000000,咲季,……まったく。\n今日のあなたは、本当におバカね。,……真是的。\n今天的你真是个小傻瓜呢。
0000000000000,咲季,そんな仮定、意味ないわ。\nわたしだって、佑芽がいなかったら――,这种假设毫无意义。\n要是没有佑芽的话——
0000000000000,咲季,きっと、こういうわたしには、\nなっていないもの。,我肯定也不会\n变成现在这样的我。
0000000000000,咲季,ふたりが揃っていたからこそ、\nこういうわたしたちになったのよ。,正因为我们两个人在一起，\n才能成为现在的我们啊。
0000000000000,咲季,――お互い様ってコト。\nわたしだって、恵まれてるわ。,——这就是所谓的相互成就。\n我也觉得自己很幸运呢。
0000000000000,佑芽,でも……,可是……
0000000000000,咲季,いーい？　あなたがどーしても、\nわたしに恩を返したいっていうなら。,听好了？如果你无论如何\n都想报答我的话——
0000000000000,佑芽,いうなら？,该怎么说呢？
0000000000000,咲季,早く育って、\nわたしを脅かしなさい。,快点成长起来吧，\n让我也感受下威胁。
0000000000000,咲季,それが一番、嬉しいわ。,那才是最让我开心的。
0000000000000,佑芽,……うん。――わかった！,……嗯。──我知道了！
0000000000000,咲季,よろしい。,很好。
0000000000000,咲季,ふふふ……ねぇ、佑芽。\n夏まで待ちきれなくなってきたわ。,呵呵呵……我说啊，佑芽。\n我已经等不到夏天了呢。
0000000000000,咲季,来月にある\n2度目の『<r\=セレクション>選抜試験</r>』で――,下个月要举行的\n第二次『<r\=セレクション>选拔考试</r>』上──
0000000000000,咲季,わたしと勝負しましょう！,来和我一决胜负吧！
0000000000000,佑芽,望むところだよ、お姉ちゃん！,正合我意，姐姐！
0000000000000,佑芽,次こそ！　絶対！　あたしが勝つ！,这次绝对！一定要赢过你！
0000000000000,{user},一度、レポートをまとめなおそう。,先把报告重新整理一遍吧。
0000000000000,{user},佑芽さんのことだ。きっと、\n咲季さんと過ごしているだろう。,如果是佑芽同学的话，肯定\n正和咲季同学在一起吧。
info,adv_dear_hume_007.txt,,
译者,,,
