id,name,text,trans
0000000000000,{user},佑芽さんは、\nどんなアイドルが嫌いですか？,佑芽同学，\n你讨厌什么样的偶像呢？
0000000000000,佑芽,えっ、急にどうしたんですか、\nプロデューサーさん？,咦、怎么突然问这个，\n制作人？
0000000000000,{user},佑芽さんに『大好きなお姉ちゃん』\n以外のライバルが欲しいなと。,我希望佑芽同学能有个\n『最爱的姐姐』之外的竞争对手呢。
0000000000000,佑芽,えー、いらないですよー。,诶——我才不需要呢。
0000000000000,{user},咲季さんは、多くのライバルに\n恵まれていますよ。,咲季同学可是拥有\n很多优秀的竞争对手哦。
0000000000000,佑芽,うっ……確かに……それは……\nお姉ちゃんの強みですね。,呜……确实……那个……\n是姐姐的强项呢。
0000000000000,{user},こちらもライバルのバリエーションを\n増やしたい。そう、たとえば――,我们这边也想增加竞争对手的类型。\n比如说——
0000000000000,{user},『大嫌いなライバル』なんて\nいいですね。とても有用だ。,『最讨厌的竞争对手』\n这种就不错。非常实用。
0000000000000,佑芽,それで、あたしの嫌いなタイプですか。\nう～～～～～～ん、難しいなあ！,所以是问我讨厌的类型吗。\n嗯～～～～～～～好难回答啊！
0000000000000,佑芽,しいていえば～～～～～～…………\n<em\=>あたしみたいな子</em>……かなぁ。,硬要说的话～～～～～～…………\n<em\=>大概就是像我这样的孩子</em>……吧。
0000000000000,佑芽,お姉ちゃんのことが大好きで、\nあたしよりも実力があって、,非常喜欢姐姐，\n实力又比我强，
0000000000000,佑芽,アイドルとしてのタイプも似てて、\nプロデューサーさんにも認められてて。,偶像类型也很相似，\n还被制作人认可。
0000000000000,佑芽,もしも……絶対ありえないですけど、\nそんな子が現れたら。,如果……虽然绝对不可能，\n但要是真有这样的孩子出现的话。
0000000000000,佑芽,だいっ嫌いです！！！！,我绝对会超级讨厌的！！！！
0000000000000,佑芽,――って、なっちゃうかも。,——大概会变成这样吧。
0000000000000,佑芽,えへへ……ちっとも参考にならない\nですよね、こんなの。,嘿嘿……完全不能作为参考吧，\n这种回答。
0000000000000,{user},咲季さんとの関係はさておき。\n<em\=>佑芽さんと似たタイプのアイドル</em>……,先不说和咲季同学的关系。\n<em\=>和佑芽同学相似类型的偶像</em>……
0000000000000,{user},つまり……圧倒的な数値を誇る超人。\n怪物のようなライバルですね。,也就是说……拥有压倒性数值的超人。\n怪物般的竞争对手呢。
0000000000000,佑芽,プロデューサーさん！　あたしのこと\nそんな風に思ってたんですか！？,制作人！原来你是\n这么看待我的吗！？
0000000000000,佑芽,悪者みたいで可愛くなぁい！\nひどいですよぉ～～～～～～～～～っ！,把人家说得像反派一样一点都不可爱！\n太过分啦～～～～～～～～～！
0000000000000,黒井,クックック……。\nハーッハハ！,呵呵呵……\n哈哈哈哈哈！
0000000000000,黒井,ついに来たのだ。我が極月学園が\n初星学園を蹂躙するときが！,终于到来了。我们极月学园\n践踏初星学园的时刻！
0000000000000,黒井,四音、ここに呼ばれた意味はわかるな？,四音，明白叫你来这里的意义吧？
0000000000000,四音,ええ、私が初星学園の生徒を\n血祭りにあげればいいのでしょう？,嗯，是要我拿初星学园的学生\n来血祭对吧？
0000000000000,四音,……月花姉様には声を？,……需要通知月花姐姐大人吗？
0000000000000,黒井,いいや、<r\=プリマステラ>一番星</r>が出てこない以上、\n月花を呼び戻すまでもない。,不必，既然<r=Prima Stella>一等星</r>不肯现身，\n就没必要召回月花。
0000000000000,黒井,それに……やつらを潰すための策は、\nすでに打ってある。,况且……为了击溃他们，\n我早已布好局了。
0000000000000,黒井,四音。極月学園の力を、あの無能どもに\n思い知らせてやるのだ。いいな？,四音。就让那些无能之辈\n见识极月学园的力量吧。明白吗？
0000000000000,四音,承知しました、理事長。,遵命，理事长。
0000000000000,四音,愚かな初星の連中は、この白草四音が\n始末してみせましょう。,愚蠢的初星众人，就由我白草四音\n来亲手了结吧。
info,adv_dear_hume_010-01.txt,,
译者,,,
