id,name,text,trans
0000000000000,リーリヤ,センパイとの集合場所\nここ、だよね……？,和学长约好的集合地点\n是这里……对吧？
0000000000000,リーリヤ,30分も前に来ちゃった……。\n早すぎたかなぁ……？,提前了30分钟到……\n是不是来得太早了……？
0000000000000,リーリヤ,……そういえば、センパイと\nふたりきりってこと、だよね……？,……说起来\n是和学长两个人独处呢……？
0000000000000,リーリヤ,（えっ？　これって、\n　も、もしかして……デート！？）,（咦？这、这该不会是……约会！？）
0000000000000,{user},おっと、待たせてしまいましたか。,哎呀，让你久等了吗。
0000000000000,リーリヤ,ひゃぁっ！？,呀啊！？
0000000000000,{user},そ、そんなに驚かれるとは……,没、没想到你会吓成这样……
0000000000000,リーリヤ,す、すみません……。\nちょっとびっくりして……。,对、对不起……\n稍微有点被吓到了……
0000000000000,{user},それでは、行きましょうか。,那么，我们走吧。
0000000000000,{user},まあ地域の小さなお祭りですから、\n期待は程々にしてください。,不过这只是地区的小型祭典\n请别抱太大期待。
0000000000000,リーリヤ,す、すごい……！,好、好厉害……！
0000000000000,リーリヤ,……実はこの前、クラスのみんなと\n他の地域の夏祭りに行ったんですけど。,……其实前几天\n和班上同学去了其他地区的夏日祭。
0000000000000,リーリヤ,そのお祭りと同じぐらい……\n活気があるような気がします。,感觉这里的氛围\n和那次祭典差不多热闹呢。
0000000000000,{user},そうだったんですか。\nその夏祭りは、楽しかったですか？,这样啊\n那个夏日祭玩得开心吗？
0000000000000,リーリヤ,はい……！\n花海さんがいろいろ教えてくれて……。,嗯……！\n花海同学教了我很多……
0000000000000,{user},（だから日本のお祭りと分かった時、\n　目を輝かせていたのか）,（所以知道是日本祭典时\n眼睛才会闪闪发亮啊）
0000000000000,リーリヤ,えへへ……でも、センパイと\nふたりで回るのも、楽しい……です。,嘿嘿……不过和学长\n两个人一起逛也很开心……
0000000000000,{user},まだ来たばかりですよ？,这才刚来呢？
0000000000000,{user},何か食べたいものはありますか？\nここは奢りますよ。,有什么想吃的东西吗？\n今天我请客。
0000000000000,リーリヤ,ええっ……！？\nそんな、悪いですよ……！,诶诶……！？\n这、这样不太好吧……！
0000000000000,{user},普段頑張っている葛城さんへの\n労いをさせてください。,请让我犒劳一下平时努力的葛城同学吧。
0000000000000,リーリヤ,センパイ……。,前辈……。
0000000000000,リーリヤ,それなら、えっと……\nりんご飴を、食べてみたいです。,那、那个……\n我想尝尝苹果糖。
0000000000000,{user},分かりました。\nちょっと待っていてくださいね。,明白了。\n请稍等一下哦。
0000000000000,リーリヤ,ふぅ……お腹いっぱいです。,呼……吃饱了。
0000000000000,{user},ちょっと食べすぎましたか？,是不是稍微吃太多了？
0000000000000,リーリヤ,ご、ごめんなさい……。\n食べ物が、どれも美味しそうで……。,对、对不起……\n因为每样食物看起来都很好吃……
0000000000000,{user},食欲が戻ったのなら何よりです。,能恢复食欲比什么都好。
0000000000000,リーリヤ,そういえば……\n昨日、ちゃんと休んだからでしょうか。,说起来……\n可能是因为昨天好好休息了吧。
0000000000000,{user},それは良かった。\n……っと、少し人が増えてきましたね。,那就好。\n……啊，人开始多起来了呢。
0000000000000,リーリヤ,は、はい……。,是、是的……。
0000000000000,{user},……葛城さん？,……葛城同学？
0000000000000,リーリヤ,……その、前にお祭りに行った時も、\nみんなと、はぐれそうになって……。,……那个，之前去祭典的时候，\n也差点和大家走散……
0000000000000,リーリヤ,……人混みは、ちょっと怖いんです。,……我有点害怕人群。
0000000000000,{user},それなら……もし嫌じゃなければ、\nこの手を掴んでください。,那么……如果不介意的话，\n请抓住我的手吧。
0000000000000,{user},そうすれば、\nはぐれることはないですから。,这样就不会走散了。
0000000000000,リーリヤ,センパイ……。,前辈……。
0000000000000,リーリヤ,嫌なんて、あるわけないです。\nその……ありがとう、ございます。,怎么可能介意呢。\n那个……谢谢你。
info,adv_cidol-kllj-3-001_02.txt,,
译者,,,
