id,name,text,trans
0000000000000,{user},お疲れ様でした。月村さんは……,辛苦了。月村同学她……
0000000000000,{user},合格です。ギリギリの結果でしたね。,合格了。不过真是勉强及格呢。
0000000000000,手毬,……素直に喜べない結果です。,……这个结果实在让人高兴不起来。
0000000000000,手毬,早く……早くなんとかしないと……！,必须快点……必须尽快想办法才行……！
select,,焦っては\nいけません,不要\n着急
select,,もっと\n焦りましょう,应该\n更着急才对
select,,同感です,我也有同感
0000000000000,手毬,そんなこと言われても！　無理です！,就算你这么说！我做不到啊！
0000000000000,手毬,こんなんじゃダメだ……！\nもっと、もっと頑張らなくちゃ……！,这样下去不行……！\n必须更加、更加努力才行……！
0000000000000,{user},頑張るなとは言っていません。\n焦るなと言っています。,我不是说不该努力。\n而是让你别着急。
0000000000000,手毬,……え、えっ？,……诶、诶？
0000000000000,{user},焦らず適切に頑張りましょう。\nそれが最善です。,不要着急，合理地努力吧。\n这才是最好的方式。
0000000000000,手毬,そう……ですね。\nおっしゃる通りです。,确实……是这样呢。\n您说得对。
0000000000000,手毬,ここから私がどう頑張ればいいのか、\n相談させてください。,关于从今往后我该怎么努力，\n请允许我向您请教。
0000000000000,手毬,……わかってます。,……我明白。
0000000000000,{user},こんな有様では、\nトップアイドルなど到底無理ですよ。,就凭现在这种状态，\n根本不可能成为顶尖偶像啊。
0000000000000,手毬,くっ……ぐぬぬ……っ……,呜……可恶……
0000000000000,{user},というわけで明日からは、\nさらなるハードレッスンを提案します。,所以从明天开始，\n我建议进行更高强度的训练。
0000000000000,手毬,ぷ、プロデューサーって、\n本当に嫌な人ですね！,制、制作人真是，\n最讨厌了！
0000000000000,手毬,どんなに厳しいレッスンだろうと\n望むところです！,不管多严格的训练\n我都求之不得！
0000000000000,手毬,必ずやり遂げて成長してみせます！,我一定会完成目标并成长给你们看！
0000000000000,手毬,私は、トップアイドルになるんだから！,因为我要成为顶尖偶像！
0000000000000,{user},というわけで、さっそく\nミーティングを。,那么事不宜迟\n我们开始会议吧。
0000000000000,手毬,議題は？,议题是？
0000000000000,{user},もちろん『早くなんとかする』ための\n具体的なプランについて。,当然是关于『尽快解决问题』的\n具体方案。
0000000000000,手毬,……ふふ。プロデューサーの\nそういうところ、嫌いじゃないよ。,……呵呵。制作人\n这种干脆的作风，我不讨厌哦。
0000000000000,手毬,余分なあれこれがなくていい。,没有多余的弯弯绕绕反而更好。
0000000000000,手毬,じゃ、やろうか。,那就开始吧。
0000000000000,手毬,私がトップアイドルになるための、\n話し合いを。,为了让我成为顶尖偶像的\n作战会议。
info,adv_pstory_001_ttmr_after-audition-mid-normal-04.txt,,
译者,,,
