id,name,text,trans
0000000000000,清夏,ついに『FINALE』かぁ……,终于要迎来『FINALE』了呢……
0000000000000,{user},感慨深いですか？,感慨很深吗？
0000000000000,清夏,ま、いろいろあったもんね。,嘛，毕竟发生了很多事呢。
0000000000000,四音,――お久しぶりですね、紫雲さん。,——好久不见了，紫云同学。
0000000000000,四音,先の言葉通り、『FINALE』の参加資格を\n得られたようで、何よりです。,正如之前所说，看来你获得了参加『FINALE』的资格，\n真是太好了。
0000000000000,清夏,あたしもヒヤヒヤだったよ～。\nあれで参加できなかったら、ハズいし。,我也紧张得要命呢～\n要是那样都不能参加的话，也太丢脸了。
0000000000000,{user},……清夏さん。,……清夏同学。
0000000000000,清夏,いいんだ、Pっち。,没关系的，P亲。
0000000000000,清夏,ねえ、四音ちゃんはさ、\nあたしを手駒にして何がしたかったの？,呐，小四音啊，\n你把我当棋子利用是想达到什么目的？
0000000000000,四音,将来のことを考えているだけですよ。,只是在为将来做打算而已。
0000000000000,四音,いずれアイドル業界を私が牛耳る。\nそのために、才ある者を集めています。,总有一天我要掌控整个偶像界。\n为此，正在聚集有才华的人。
0000000000000,清夏,で、でっかい夢だね……,这、还真是远大的梦想呢……
0000000000000,四音,あなたにも、才能があると思いました。\n――私ほどでは、ありませんが。,我认为你也具备才能。\n——虽然比不上我就是了。
0000000000000,清夏,そりゃどーも。,那可真是多谢夸奖。
0000000000000,四音,手駒にできれば儲けもの。\nそれが無理でも、壊せればいい。,能收作棋子最好。\n就算不行，毁掉也无妨。
0000000000000,四音,そう考えていました。\n私の邪魔になりそうでしたからね。,我就是这么想的。\n因为你很可能会妨碍到我。
0000000000000,清夏,残念だったね、失敗に終わって。\nちゃんと邪魔しに来たよ。,真遗憾呢，最后失败了。\n我可是专程来妨碍你的哦。
0000000000000,四音,私の見立ては間違っていなかった、\nということですね。,这说明我的判断没有错呢。
0000000000000,清夏,四音ちゃんはさ、他の子にも、\nそーゆーやり方してるの？,小四音你呀，对其他孩子\n也是用这种方式吗？
0000000000000,四音,ええ。極月学園では、そうやって\n成り上がってきましたから。,是的。在极月学园，\n我就是这样爬上来的。
0000000000000,清夏,間違ってるよ。そんなやり方で……\nファンに夢を見せられるの？,你错了。用那种方式…\n能给粉丝们看到梦想吗？
0000000000000,四音,夢？\n面白いことを言いますね。,梦想？\n真是有趣的说法呢。
0000000000000,四音,そんなもの、見せる必要がありますか？,那种东西，有必要展示吗？
0000000000000,四音,ファンなんて、所詮は金をむしり取る\nための道具にすぎません。,粉丝什么的，说到底不过是\n用来榨取金钱的道具罢了。
0000000000000,清夏,……よく分かったよ。\nあんたとは、絶対に相容れないって。,…我完全明白了。\n和你这种人，绝对无法相容。
0000000000000,四音,別に、あなたに理解されたいとは\n思っていませんよ。,我本来就没指望\n能获得你的理解。
0000000000000,四音,後は、結果で語ってください。,之后，就用结果来说话吧。
0000000000000,清夏,………………,………………
0000000000000,{user},清夏さん。,清夏同学。
0000000000000,清夏,それだけは、あの子の言う通りだね。,唯独这一点，那孩子说得没错呢。
0000000000000,清夏,結果で語ってくるよ、Pっち！,我会用结果来说话的，P亲！
info,adv_dear_ssmk_018.txt,,
译者,,,
