id,name,text,trans
0000000000000,{user},よし、今日もプロデュース日和──,好，今天也是培育偶像的好天气──
0000000000000,学園長,プロデューサー科、並びにアイドル科\n生徒の諸君っ！,制作人科以及偶像科\n的诸位同学！
0000000000000,学園長,『アイドル強化月間』の開始じゃ！,『偶像强化月』正式开始！
0000000000000,学園長,期間中、誰が一番アイドルを輝かせる\nことができるのか……,在此期间，谁能让偶像\n绽放最耀眼的光芒……
0000000000000,学園長,思う存分競い合うといい！,就尽情地互相竞争吧！
0000000000000,学園長,アイドルの成長と、自らの腕を磨く\n期間だと思い、頑張ってくれたまえ。,请将这段时间视为偶像成长\n与磨练自身实力的机会，好好加油。
0000000000000,学園長,おぬしらの実力を存分に示してくれる\nことを、願っておるぞ！,老夫期待着你们\n充分展现自己的实力！
0000000000000,学園長,詳細は、掲示板を確認するように！,详情请查看公告栏！
0000000000000,学園長,──以上じゃ！,──以上！
0000000000000,{user},いったいなんだったんだ……？,刚才那到底是什么情况……？
info,adv_event_highscore_introduction-01.txt,,
译者,,,
