id,name,text,trans
0000000000000,{user},お疲れ様でした。姫崎さんは……,辛苦了。姬崎同学她……
0000000000000,{user},合格です。ギリギリの結果でしたね。,合格了。勉强及格的结果呢。
0000000000000,莉波,……う、ん……\n素直には喜べない、かなぁ。,……嗯……\n老实说高兴不起来呢。
0000000000000,{user},……はい。一応合格はしましたが、\nこのままでは、ちょっと厳しいかと。,……是的。虽然勉强合格了，\n但照这样下去可能有点危险。
0000000000000,莉波,……はあぁ。\n練習が足りなかったかなぁ。,……哈啊。\n是练习还不够吧。
select,,まだまだ\n巻き返せます,还有机会\n逆转局势
select,,悔しいですね,真是不甘心啊
select,,次へつなぐことは\nできました,至少为下次\n奠定了基础
0000000000000,{user},最終試験まで時間はあります。\nここから巻き返しましょう。,距离最终考试还有时间。\n从现在开始逆转局势吧。
0000000000000,莉波,う、うん……\nそうだね！,嗯、嗯……\n说的对！
0000000000000,莉波,もっと練習をがんばって、次は最高の\nパフォーマンスをしてみせるよ。,我会更加努力练习，下次一定要\n展现出最棒的表演。
0000000000000,{user},期待しています。,我很期待。
0000000000000,莉波,それじゃあ、さっそく、\nレッスンにつきあってね。,那么事不宜迟，\n现在就开始训练吧。
0000000000000,{user},今日はさすがに休んでください。,今天还是先休息吧。
0000000000000,{user},ステージでは、あなたの本当の魅力を\n十分に伝えきれていませんでした……,在舞台上没能充分展现出\n你真正的魅力……
0000000000000,莉波,……うん、悔しいなぁ。\nあんなに練習したのに……,……嗯，好不甘心啊。\n明明那么努力练习了……
0000000000000,莉波,ほんとに、悔しいよ……\nきみにそんな顔させちゃったこと。,真的、好不甘心……\n让你露出那样的表情。
0000000000000,{user},……力不足ですみません。,……是我能力不足，对不起。
0000000000000,莉波,ううん、もう二度と、\nきみにそんな顔はさせないから。,不，我绝不会再\n让你露出那种表情了。
0000000000000,莉波,ぜったい、リベンジしよう。,一定要复仇成功。
0000000000000,莉波,……う、ん……\nそれはそうなんだけど。,……嗯……\n话是这么说没错啦。
0000000000000,莉波,せっかくの練習の成果、\nステージで出せなかったよ。,难得练习的成果，\n都没能在舞台上展现出来。
0000000000000,莉波,悔しいけど、\n自分に合格はあげられないなぁ。,虽然很不甘心，\n但这次我不能给自己打及格分呢。
0000000000000,{user},チャンスはまだ残っています。\n今回の反省を生かして、,机会还有的是。\n把这次的教训好好吸收，
0000000000000,{user},最終試験までに、\n仕上げていきましょう。,在最终考试之前，\n我们一起完成蜕变吧。
0000000000000,莉波,うん、そうだね。\n次はもっと、がんばるよ！,嗯，说得对。\n下次我会更加努力的！
info,adv_pstory_001_hrnm_after-audition-mid-normal-04.txt,,
译者,,,
