id,name,text,trans
0000000000000,{user},お疲れ様でした。麻央さんは……,辛苦了。麻央同学她……
0000000000000,{user},合格です。素晴らしい結果でしたね。,合格了。真是出色的表现呢。
0000000000000,麻央,ふふっ、やりました。,呵呵，成功了。
0000000000000,麻央,まあ、ボクの実力なら、\nこんなものですね。,嘛，以我的实力来说，\n这种程度是理所当然的。
0000000000000,麻央,プロデューサー、ボクのステージ、\nどうでしたか？,制作人，我的舞台表现，\n你觉得怎么样？
select,,完璧なパフォー\nマンスでした,完美的\n表演
select,,自然体でしたね,很自然的表现呢
select,,あと一歩でしたね,还差一点点呢
0000000000000,麻央,ふっ、そうですか。完璧――,哼，是吗。完美——
0000000000000,麻央,いえ、完璧では……\nないですよね？,不，还不能算……\n完美对吧？
0000000000000,麻央,音程が少しブレてましたし、\nステップも遅れたところがありました。,音准稍微有点飘，\n舞步也有几处慢了半拍。
0000000000000,{user},そうですね。よく気づきました。,说得对。观察得很仔细呢。
0000000000000,麻央,……む、ボクを試しましたね。,……哼，你是在试探我吧。
0000000000000,{user},慢心しているように見えて、\nちゃんと冷静に分析していましたね。,表面看起来有些自满，\n其实一直保持着冷静分析呢。
0000000000000,麻央,当然です。トップスターを\n目指しているんですから。,那是当然。我可是以\n顶级偶像为目标的。
0000000000000,麻央,次は完璧にしあげてきます。\nライブ、楽しみにしていてくださいね。,下次一定会做到完美。\n请期待我的正式演出吧。
0000000000000,{user},麻央さんの魅力がよく出ていた、\nいいパフォーマンスだったと思います。,我觉得是场很棒的演出，\n充分展现了麻央同学的魅力。
0000000000000,麻央,ふふっ、よかった……\n試験なのに楽しかったです。,呵呵，太好了……\n虽然是考试但很开心呢。
0000000000000,麻央,でも、トップをとれなかったのは、\n残念ですね。,不过没能拿到第一名，\n还是有点遗憾呢。
0000000000000,麻央,ステップの細かなミスなんかは、\nやっぱりありましたし。,果然还是存在\n舞步细节上的失误啊。
0000000000000,{user},技術面に関しては、このまま練習を\n続けていけば問題ないでしょう。,在技术方面，只要继续这样练习下去\n应该就没问题了。
0000000000000,{user},もともと素質がありますし、\n麻央さんは努力家ですから。,毕竟她本身就有天赋，\n而且麻央同学也很努力。
0000000000000,麻央,はい、まかせてください。,好的，请交给我吧。
0000000000000,麻央,ライブにそなえて、レッスンも\nめいっぱいがんばりますよ！,为了准备演唱会，\n训练我也会全力以赴的！
0000000000000,麻央,……そう、ですね。\nあと一歩、届かなかった……,……是啊。\n还差一步，没能达到……
0000000000000,麻央,正直、そこは悔しいです。\nプロデューサー、覚えてますか？,说实话，这点让我很不甘心。\n制作人还记得吗？
0000000000000,麻央,ボクと一緒に試験を受けた娘、\nすごく可愛くて、ダンスも上手くて、,和我一起参加考试的那个女孩，\n长得特别可爱，舞也跳得很好，
0000000000000,麻央,正直、負けたなって思いました。,老实说，我觉得自己输了。
0000000000000,{user},そうでしょうか？,是这样吗？
0000000000000,麻央,……え？,……诶？
0000000000000,{user},ダンスはともかく、麻央さんのほうが\n断然可愛いと思いました。,舞蹈暂且不论，我觉得麻央同学\n要可爱得多。
0000000000000,麻央,……～っ、な、なに言ってるの！？,……呜～，你、你在说什么啊！？
0000000000000,麻央,……こほん。\nみ、身びいきはよくないですよ。,……咳咳。\n偏、偏爱可不好哦。
0000000000000,麻央,プロデューサーはあくまで、\n客観的にですね……,制作人应该要\n保持客观才对……
0000000000000,{user},いえ、正直な感想ですが。,不，这是我真实的感想。
0000000000000,麻央,……～～～っ！,……呜～～～！
0000000000000,麻央,も、もうっ、わかりましたから！,知、知道啦！
0000000000000,麻央,……ライブでは、もっと可愛いボクを\n見せてあげますよ。,……在演唱会上，\n我会让你看到更可爱的我哦。
info,adv_pstory_001_amao_after-audition-final-normal-02.txt,,
译者,,,
