id,name,text,trans
0000000000000,{user},清夏さん。\nきちんと勉強してますか？,清夏同学。\n有在好好学习吗？
0000000000000,清夏,勉強？\nんー、まー……,学习？\n嗯——这个嘛……
0000000000000,清夏,えーと……,呃……
0000000000000,清夏,やってるやってる♪,有在做有在做♪
0000000000000,{user},（これはやってないな）,（这明显是没在做吧）
select,,学力は大事ですよ,学业是很重要的
select,,見せてください,让我看看
select,,それならよかった,那就好
0000000000000,{user},アイドルであっても、そうでなくとも。\nならないならなおさらです。,无论是否成为偶像。\n不成为偶像的话就更应该重视了。
0000000000000,清夏,それセンセイからいつも\n言われてるからやめてよー。,这话老师总是说\n快别念经啦～
0000000000000,清夏,じゃあPっちが\n手伝ってくれるなら、やる。,那如果P亲愿意\n帮忙的话，我就学。
0000000000000,清夏,どう？　大事なことなら、\nそれくらいしてくれるよね？,怎么样？既然是重要的事，\n这点要求总会答应吧？
0000000000000,清夏,な、なんでPっちに\n見せなきゃいけないわけ！？,为、为什么要给P亲\n检查功课啊！？
0000000000000,{user},担任の先生から相談を受けてまして。\nどちらが正しいのかな、と。,班主任老师找我商量来着。\n想确认哪边说的才是实情。
0000000000000,清夏,そんなのあたしに\n決まってるじゃん～！,这种事当然是我\n说了算啦～！
0000000000000,{user},なら見ても問題ないでしょう。,那给我看应该也没问题吧。
0000000000000,清夏,信じてよ、Pっち～！,要相信我呀，P亲～！
0000000000000,{user},次の試験を楽しみにしています。\nきっと上位ですね。,我很期待下次考试结果。\n肯定能名列前茅吧。
0000000000000,清夏,え……？,诶……？
0000000000000,{user},よかったらなにかお祝いをと思い、\nプランを練ってるんですよ。,我在考虑要不要准备些庆祝活动，\n正在拟定方案呢。
0000000000000,清夏,い、いや～、頑張ってるケドさー、\n勉強苦手なんだよね。,啊～那个～虽然很努力啦，\n但我不太擅长学习呢。
0000000000000,清夏,えーと、だから……\nそこまで期待されると……,呃，所以说……\n被这样期待的话……
info,adv_pevent_001_ssmk_activity_008.txt,,
译者,,,
