id,name,text,trans
0000000000000,{user},サイン会では手を酷使するので、\n気を付けてくださいね。,签名会对手部负担很大，\n请注意保护哦。
0000000000000,清夏,オッケー……あれ。手を傷めない\nコツってなんだっけ。,好的……啊咧。防止手部受伤的\n技巧是什么来着？
select,,手首でなく\n腕で書く,不要用手腕\n而是用整只手臂来写
select,,適度な\nストレッチ,适当的\n伸展运动
select,,なにかあれば\nすぐに呼ぶ,如果有什么情况\n马上叫我
0000000000000,清夏,思い出した！　腱鞘炎に\nならないように、だよね♪,想起来了！是为了预防\n腱鞘炎对吧♪
0000000000000,{user},笑顔のトークも欠かさない。\nさすが清夏さんだ。,连交谈时都不忘保持笑容。\n不愧是清夏同学呢。
0000000000000,清夏,ファンから見えないように、\n机の下で、だっけ。,要避开粉丝视线，\n在桌子下面偷偷做，对吧。
0000000000000,{user},笑顔のトークも欠かさない。\nさすが清夏さんだ。,连交谈时都不忘保持笑容。\n不愧是清夏同学呢。
0000000000000,清夏,はいはーい。\nすぐ来てね、Pっち♪,好嘞好嘞～\n要马上过来哦，P亲♪
0000000000000,{user},笑顔のトークも欠かさない。\nさすが清夏さんだ。,连交谈时都不忘保持笑容。\n不愧是清夏同学呢。
info,adv_pevent_002_ssmk_sales_4-006-02.txt,,
译者,,,
