id,name,text,trans
0000000000000,手毬,……はぁ……はぁ……はっ…………,……哈……哈……哈…………
0000000000000,手毬,（身体を動かしている間だけは、）,（只有在活动身体的时候，）
0000000000000,手毬,（悩みを忘れられる――）,（才能暂时忘却烦恼——）
0000000000000,手毬,（そんなの嘘）,（才怪）
0000000000000,手毬,みんな！　どうしてわかってくれないの！？,大家！为什么就是不明白呢！？
0000000000000,手毬,私たちなら、もっと上を目指せる！,我们明明可以攀登更高的巅峰！
0000000000000,手毬,だから、もっと、もっと――,所以我要更加、更加——
0000000000000,？？？,『頑張ろう』って？,『一起加油』？
0000000000000,？？？,いい加減にしてくれない？　うんざりなんだけど。,能不能适可而止？我都听腻了。
0000000000000,手毬,…………！！　で、でも……！,…………！！可、可是……！
0000000000000,？？？,まりちゃんは……がんばりすぎだと思います。,我觉得小鞠同学……实在太勉强自己了。
0000000000000,？？？,このままじゃ、きっと、潰れてしまう――,再这样下去的话，你肯定会垮掉的——
0000000000000,？？？,走るのをやめて……一緒に……歩きましょう？,别再奔跑了……和我一起……慢慢走好吗？
0000000000000,手毬,……そんなの……できるわけない。,……这种事……怎么可能做得到。
0000000000000,手毬,私は……絶対……止まってやらない……！,我……绝对……不会停下脚步……！
0000000000000,咲季,おはよ！,早啊！
0000000000000,手毬,ひゃ！？,呀！？
0000000000000,手毬,あ、あなたは――――,你、你是————
0000000000000,手毬,なんの用？,有什么事？
0000000000000,咲季,ん～？　わたしも、ここ走ろっかなって。,嗯～？我在想要不要也来这儿跑步呢。
0000000000000,手毬,邪魔。別のところに行って。,碍事。去别的地方啦。
0000000000000,咲季,イヤよ。ここが一番走りやすいコースだもの。,才不要。这里是最适合跑步的路线呢。
0000000000000,咲季,そっちが移ればいいじゃない。,你换条路不就好了。
0000000000000,手毬,このコースを走ると決めたの。そっちが移って。,我就要跑这条路线。该换路的是你。
0000000000000,咲季,べーっ。,略——
0000000000000,手毬,……っ。なら、勝手にすれば。,……哼。随你便吧。
0000000000000,咲季,言われるまでもなく、そーするわ。,不用你说我也会这么做。
0000000000000,手毬,（こんなやつ……引き離してやる）,（这种人……干脆甩开算了）
0000000000000,咲季,ねぇねぇ。なんでユニット解散したの？,呐呐。为什么你们组合解散了啊？
0000000000000,手毬,なっ……あ、あなたには関係ない。,你…这和你没关系吧。
0000000000000,咲季,大ありよ。プロデューサーも、ことね先輩も、,大有关系哦。制作人和琴音前辈都说
0000000000000,咲季,あなたを仲間にしたい――って言うんだもん。,想让你加入我们呢——
0000000000000,手毬,（えっ…………あの人、1年生だったはずじゃ？）,（诶…………那个人不是一年级生吗？）
0000000000000,手毬,（……りゅ、留年してたんだ……）,（……难、难道是留级了……）
0000000000000,手毬,……プロデューサーに聞いたら？,……去问制作人不就好了？
0000000000000,咲季,教えてくれないのよ。プライベートだから――って。,他不肯说啦。说是私事——
0000000000000,手毬,じゃあ、あの先輩に聞けばいい。有名な話だし。,那去问那位前辈就行啦。这事挺出名的。
0000000000000,咲季,もう聞いた。悪い噂ばっかり。,早就问过了。全是负面传闻。
0000000000000,咲季,あることないこと、た～っぷり聞かされたわ。,听说了好多真真假假的事情呢。
0000000000000,咲季,でもさ、噂は噂じゃない？,但是啊，传闻终归只是传闻吧？
0000000000000,咲季,尾ひれとか付いてるだろーし。,肯定被添油加醋了吧。
0000000000000,咲季,だから、直接本人に聞いてるの。,所以我才直接来问本人。
0000000000000,手毬,……そう。なら、教えてあげる。,……这样啊。那我就告诉你吧。
0000000000000,手毬,ずっとまとわりつかれたら、うっとおしいし。,一直被缠着也很烦人。
0000000000000,手毬,私以外のメンバーが、役立たずだから、抜けたの。,因为除我以外的成员都是废物，所以就退出了。
0000000000000,手毬,それだけ。,仅此而已。
0000000000000,咲季,ふーん？,哼～？
0000000000000,手毬,なに？,干嘛？
0000000000000,咲季,それ、ウソでしょ？,那是谎话吧？
0000000000000,手毬,なっ！？,什——！？
0000000000000,咲季,ひひ～、やっぱり。だいたいわかったわ。,嘻嘻～果然。我大概明白了。
0000000000000,咲季,じゃ、お先～。,那我先走啦～
0000000000000,手毬,……ッ！！　待ちなさい！！,……！！给我站住！！
0000000000000,咲季,うわ、無理して付いてこない方がいいわよ？,哇，硬要追上来可不好哦？
0000000000000,手毬,うるさいっ！　なんなのあなた！,吵死了！你到底是怎样啊！
0000000000000,咲季,花海咲季！　未来のトップアイドルよ！！,花海咲季！未来的顶级偶像！！
0000000000000,手毬,なっ――――,什——
0000000000000,咲季,あなたは？,你呢？
0000000000000,手毬,…………………………,…………………………
0000000000000,手毬,……月村手毬。,……月村手毬。
0000000000000,手毬,トップアイドルになるのは、あなたじゃない。,能成为顶级偶像的人不是你。
0000000000000,手毬,私だから！,而是我！
0000000000000,咲季,そう！　じゃあ、手毬！,没错！来啊手毬！
0000000000000,咲季,もっともっともぉ～っと頑張って、,你要更加更加更加努力，
0000000000000,咲季,追いついてきなさい！,给我追上来啊！
0000000000000,手毬,……はぁ……はぁっ……この……！　偉そうに……！,……哈啊……哈啊……这家伙……！摆什么架子……！
0000000000000,手毬,…………………………,…………………………
0000000000000,手毬,（『もっと頑張れ』なんて声を掛けられたのは……）,（上次听到『再努力些』这样的鼓励……）
0000000000000,手毬,（……いつぶりだろう）,（……究竟是多少年前的事了呢）
0000000000000,手毬,（もう、思い出せなかった）,（已经，想不起来了）
info,adv_unit_01-01_11.txt,,
译者,,,
