id,name,text,trans
0000000000000,星南,嘘よ……ゴールすらできないなんて。,骗人的吧……居然连终点都到不了。
0000000000000,星南,他の車が速すぎるわ！\nどうしてあんなスピードで走れるの！？,其他车也太快了吧！\n为什么能跑出那种速度！？
0000000000000,{user},あれだけクラッシュしていたら、\nゴールするのは難しいかと……,撞了那么多次车，\n恐怕很难到达终点了……
0000000000000,星南,うっ……運転がこんなに難しいなんて\n思っていなかったわ。,呜……没想到\n开车会这么难。
0000000000000,星南,もう一度、やってみてもいいかしら？,可以让我再试一次吗？
select,,応援しています,我会为你加油的
select,,他のゲームも\n試してみては？,要不要也试试\n其他游戏？
0000000000000,星南,ありがとう。\n次こそはゴールしてみせるわ！,谢谢。\n下次我一定要跑到终点！
0000000000000,星南,ゴール………………できたわ！,终点………………我到了！
0000000000000,{user},おめでとうございます。\n着実に上達していますね。,恭喜。\n能看出你在稳步进步呢。
0000000000000,星南,さすがに1位にはなれなかったけどね。,不过果然还是没能拿到第一名呢。
0000000000000,星南,でも、コースは大体覚えたし\nまだまだ成長の余地があるわ。,但是赛道基本都记住了，\n还有很大的进步空间。
0000000000000,星南,こういう感覚は、\n久しぶりだったけれど――,这种感觉——\n真是久违了——
0000000000000,星南,やっぱり、何事も上達していくと\n嬉しいものね。,果然不管做什么事，\n进步的过程总是让人开心呢。
0000000000000,星南,ありがとう。\n次こそはゴールしてみせるわ！,谢谢。\n下次我一定要跑到终点！
0000000000000,星南,……どうして、私の車体はあんなに\nいうことを聞いてくれないの？,……为什么我的车\n这么不听话啊？
0000000000000,星南,私、運転の才能がないのかしら……,我是不是没有驾驶天赋啊……
0000000000000,{user},実際の道路はあそこまで複雑じゃない\nですし、悲観することないですよ。,实际道路没那么复杂的，\n不用这么悲观哦。
0000000000000,星南,そ、そうよねっ！,说、说得对！
0000000000000,星南,それに、才能の有無なんて関係ない――,而且有没有天赋根本不重要——
0000000000000,星南,できるようになるまで、\n何度だってやってやるわ！,直到学会为止，\n不管多少次我都会继续尝试的！
0000000000000,星南,それもそうね。せっかく\nゲームセンターに来たんだもの。,说的也是呢。难得\n来游戏中心一趟。
0000000000000,星南,他にもいろいろと、\n挑戦してみたいわ！,还有其他很多项目\n也想挑战看看呢！
0000000000000,星南,プロデューサー、\n付き合ってくれるわよね？,制作人，\n你会陪我的对吧？
0000000000000,{user},はい、もちろんです。,好的，当然没问题。
info,adv_pevent_001_jsna_activity_018-02.txt,,
译者,,,
