id,name,text,trans
0000000000000,星南,あら、プロデューサー。\n私の仕事ぶりをチェックしに来たの？,哎呀，制作人。\n是来检查我的工作表现的吗？
0000000000000,{user},チェックというより見学ですよ。\nジュースを配るところを見ましたが――,与其说是检查不如说是观摩。\n刚才看到你在派发果汁——
select,,立ち姿が目立って\nいましたね,站姿非常引人注目\n呢
select,,ファンに囲まれて\nいましたね,被粉丝们团团围住\n了呢
select,,すごい勢いで\n配っていましたね,以惊人的速度\n在派发呢
0000000000000,星南,姿勢には気をつけているから。\n見栄えがいいようにね。,我一直很注意姿势。\n为了保持良好形象嘛。
0000000000000,{user},星南さんにはまだ余裕が見られた。\n彼女にとっては簡単すぎたか。,星南同学看起来还游刃有余。\n对她来说太简单了吗？
0000000000000,星南,ありがたいわ。まあ、長話にならない\nように注意しないといけないけれど。,真是荣幸呢。不过得注意不能聊太久，\n要控制好时间才行。
0000000000000,{user},星南さんにはまだ余裕が見られた。\n彼女にとっては簡単すぎたか。,星南同学看起来还游刃有余。\n对她来说太简单了吗？
0000000000000,星南,ふふっ……\n他の子には負けていられないもの。,呵呵……\n我可不能输给其他女孩子呢。
0000000000000,{user},星南さんにはまだ余裕が見られた。\n彼女にとっては簡単すぎたか。,星南同学看起来还游刃有余。\n对她来说太简单了吗？
info,adv_pevent_002_jsna_sales_1-001-02.txt,,
译者,,,
