id,name,text,trans
0000000000000,あさり先生,アイドルのお仕事にも\nいろいろありますが……,偶像的工作\n也分很多种……
0000000000000,あさり先生,どんな仕事を取ってくるかも\nプロデューサーの大事な役目です。,选择什么样的工作\n也是制作人的重要职责。
0000000000000,あさり先生,今日は秦谷さんに適した仕事に\nついて話してみましょう。,今天就来聊聊\n适合秦谷同学的工作吧。
0000000000000,あさり先生,正解があるものではないので、\n自由に話してみてください。,并没有标准答案，\n请自由发表看法。
0000000000000,美鈴,わたしに適したアイドルのお仕事……,适合我的偶像工作……
0000000000000,美鈴,プロデューサーはどんなもの\nだと思いますか？,制作人觉得\n什么样的工作比较好？
select,,歌番組,音乐节目
select,,バラエティ番組,综艺节目
select,,コマーシャル,广告代言
0000000000000,{user},アイドルとしての秦谷さんを\n知ってもらうには、やはり歌でしょう。,要让更多人了解作为偶像的秦谷同学，\n果然还是唱歌最合适。
0000000000000,{user},ステージでのパフォーマンスを\n見れば、ファンは自ずと増えます。,只要看过舞台表演，\n粉丝自然就会增加。
0000000000000,美鈴,そう言っていただけると、\n嬉しいです。,能听到您这么说，\n我很开心。
0000000000000,{user},それだけの力がありますから。\n歩きやすい道をご用意しますよ。,因为你有这样的实力。\n我会为你铺就最适合的道路。
0000000000000,あさり先生,テレビなら多くの人に\n知ってもらうこともできますしね。,通过电视节目\n能让更多人认识你呢。
0000000000000,あさり先生,プロデューサーとして、最高の\n晴れ舞台を掴み取ってくださいね。,作为制作人，\n一定要为你争取最棒的舞台。
0000000000000,{user},ユニークな話ができるので、\nバラエティがいいかもしれません。,你很擅长即兴发挥，\n或许综艺节目也不错。
0000000000000,{user},コメントをうまくいじってくれる\n司会者が理想ですね。,如果能遇到擅长引导话题的\n主持人就最理想了。
0000000000000,美鈴,あまり、大きなリアクションなどは\nできませんが……,虽然我不太会做出\n夸张的反应……
0000000000000,{user},それも一つの魅力ですよ。\n相性の良い番組を探しましょう。,那也是一种魅力啊。\n我们会找到风格契合的节目。
0000000000000,あさり先生,バラエティ番組にはいろんな役割が\n必要ですからね。,综艺节目需要\n各种不同特质的嘉宾呢。
0000000000000,あさり先生,秦谷さんの魅力が光る番組も、\nきっと見つけられるはずです♪,一定能找到\n让秦谷同学的魅力闪闪发光的节目呢♪
0000000000000,{user},秦谷さんの落ち着いた雰囲気を\n活かせるコマーシャルがいいですね。,适合发挥秦谷同学沉稳气质的\n广告就很不错呢。
0000000000000,美鈴,では、寝具のコマーシャルに\n出たいです。,那么，我想接拍寝具广告。
0000000000000,{user},……撮影中に眠らないでくださいよ？,……拍摄时可别睡着哦？
0000000000000,美鈴,まあ。お仕事ですから、当然です。,当然。既然是工作，这是理所当然的。
0000000000000,{user},日々のレッスンもその心持ちで\nやっていただけるといいのですが。,要是日常训练\n也能保持这种心态就好了呢。
0000000000000,あさり先生,ふふ。息があってますね♪,呵呵。我们很合拍呢♪
0000000000000,あさり先生,これならぴったりのコマーシャル、\n見つけられそうです。,这样的话应该能找到\n最合适的广告了。
info,adv_pevent_001_hmsz_school_003.txt,,
译者,,,
