id,name,text,trans
0000000000000,{user},さて、佑芽さん。\nここまでの総括をしましょう。,那么，佑芽同学。\n我们来总结一下到目前为止的情况吧。
0000000000000,佑芽,お願いします！,拜托了！
0000000000000,{user},一般的なアイドルを\n基準として考えると……,如果以普通偶像\n作为基准来考虑的话……
0000000000000,{user},今回の結果は、\nまずまずといったところです。,这次的结果，\n可以说是差强人意。
0000000000000,佑芽,ふむふむ……,嗯嗯……
0000000000000,佑芽,あの、プロデューサーさん？\nいまの言い方だと……,那个，制作人？\n你刚才的说法……
0000000000000,佑芽,あたし、一般的なアイドル\nじゃない感じですか？,听起来像是在说\n我不是普通偶像的感觉？
0000000000000,{user},じゃない感じですね。\n実に不可解な結果です。,确实不是呢。\n真是令人费解的结果。
0000000000000,佑芽,不可解！？　\nど、どういうことですか！？,费解！？\n这、这是什么意思！？
0000000000000,{user},今回、佑芽さんは――――,这次，佑芽同学你————
select,,大きく\n成長しました,取得了\n巨大的成长
select,,見違える\nようでした,简直判若\n两人
0000000000000,佑芽,おお～～！　\nそれっていいことですよね！？,哇～～！\n这是好事对吧！？
0000000000000,{user},それはもちろん。しかし、\nこれはあまりにも……,当然是好事。但是，\n这也未免太……
0000000000000,佑芽,ふ、不穏な顔しないでください！,请、请不要露出这么不安的表情！
0000000000000,{user},ついこの間まで、\n素人同然だったはずなのに……,明明就在前不久，\n还完全是个门外汉……
0000000000000,{user},いまやアイドルとして、問題なく\nステージに立てるレベルです。,现在却已经达到能毫无问题地\n站在舞台上的偶像水平了。
0000000000000,佑芽,あのあのっ……すごく褒めてるのに、\nどうして悩まし気な顔を？,那个那个……虽然是在夸我，\n为什么表情这么困扰呢？
0000000000000,{user},成長というのは、本来、\nもっとなだらかな傾斜を描くものです。,成长本来应该是\n更平缓的上升曲线才对。
0000000000000,{user},こんな……意味不明な急角度で\n伸びたりはしない。,像这样……以莫名其妙的角度\n突然蹿升实在不合常理。
0000000000000,佑芽,それって、あたしがいつも\nお姉ちゃんに言いたいことですよ。,这句话，\n正是我一直想对姐姐说的呢。
0000000000000,{user},いまの佑芽さんも、咲季さんに\n負けないほどおかしいです。,现在的佑芽同学，\n也和咲季同学一样奇怪呢。
0000000000000,佑芽,そっ……そう、\nなん、でしょうか……？,是、是这样……\n的吗……？
0000000000000,佑芽,だとしたら、それは……\nプロデューサーさんのおかげです。,如果真是这样的话……\n那都是制作人的功劳。
0000000000000,佑芽,朝起きたら、昨日までの自分とは\nなにかが違っている感覚。,清晨醒来时，感觉和昨天的自己\n有了某种说不出的不同。
0000000000000,佑芽,いままで何度やってもできなかった\nことが、急にできるようになる感覚。,那种过去无论如何都做不到的事\n突然就能做到的感觉。
0000000000000,佑芽,こんなに早くつかめたのは……\nはじめてですから。,能这么快就掌握……\n还是第一次呢。
0000000000000,佑芽,プロデューサーさんっ！　\nですから……そのっ――,制作人！\n所以……那个——
0000000000000,佑芽,ぜひこれからも！　\nよろしく！　お願いします！！,从今以后也请！\n多多关照！！
info,adv_pstory_001_hume_ending-normal-02.txt,,
译者,,,
