id,name,text,trans
0000000000000,あさり先生,皆さん。授業を終える前に、,各位同学。在结束课程之前，
0000000000000,あさり先生,プロデューサーとしての大切な\n心構えについて、一言だけ。,作为制作人最重要的\n心态，我只说一句。
0000000000000,あさり先生,担当アイドルを深く理解すること！\n基本にして、極意ですよ。,要深入了解负责的偶像！\n既是基础，也是精髓哦。
0000000000000,{user},……………………なんて難しいんだ。,……………………真是太难了。
0000000000000,佑芽,えーっ！　広ちゃん、\nプロデューサーが付いたのォ！,诶——！小广，\n你有专属制作人啦？！
0000000000000,広,うん。,嗯。
0000000000000,千奈,う、羨ましいですわ～っ！　落ちこぼれ\n仲間だと思っておりましたのにぃ！,呜～好羡慕啊！明明以为我们是\n吊车尾二人组的说～！
0000000000000,千奈,ぐぬぬぅ……お友達に、一歩先を\n行かれてしまった気分ですわっ！,咕呜呜……感觉被好朋友\n抢先一步了呢！
0000000000000,佑芽,どんな人？　どんな人っ？,是什么样的人？快说说看！
0000000000000,広,わたしにとって、\nすごく、いいプロデューサーだと思う。,对我来说，\n是个非常非常好的制作人。
0000000000000,広,好き。,喜欢。
0000000000000,佑芽,えええ！？,诶诶诶！？
0000000000000,千奈,篠澤さんのお口からそんな甘酸っぱい\nお言葉が聞けるだなんてぇっ！,居然能从筱泽同学口中听到\n这么甜蜜的告白～！
0000000000000,佑芽,うわーうわー、どうしよう千奈ちゃん！\nあたしまでドキドキしてきたぁ！,哇啊哇啊怎么办啊千奈！\n连我都开始心跳加速了！
0000000000000,千奈,わ、わわわ、\nわたくしだって同じですわ！！,我、我我我\n我也是啊！！
0000000000000,佑芽,広ちゃん、プロデューサーさんの\nどんなところが好きなのっ？,小广，你喜欢制作人\n哪一点呢？
0000000000000,広,うん……と。,嗯……那个。
0000000000000,広,この学園で会った人たちの中で、\nいちばん……わたしのことを。,在这所学园遇到的所有人里，\n最……懂我的。
0000000000000,千奈,い、いちばん？,最、最懂？
0000000000000,佑芽,わたしのことを？？？,懂你的？？？
0000000000000,広,低く評価しているところ。,被低估的部分。
0000000000000,佑芽,ん？,嗯？
0000000000000,広,わたしのことを、いまにも見限って\nきそうな眼差しが好き。,我最喜欢那种仿佛下一秒\n就要抛弃我的眼神了。
0000000000000,佑芽,んんんっ？　あれあれあれぇっ？？？,唔唔唔？哎呀哎呀哎呀呀？？？
0000000000000,千奈,……なにやら雲行きが\n怪しくなってまいりましたわ……,……总觉得气氛开始\n变得不对劲了呢……
0000000000000,佑芽,そのプロデューサーさんで大丈夫なの？,那个制作人同学真的没问题吗？
0000000000000,広,大丈夫。引き受けたからには\n全力を尽くすって言ってくれた。,没问题。他说既然接下了工作\n就会全力以赴。
0000000000000,広,1ヶ月だけのお試し契約だから……,不过只是为期一个月的试用合约……
0000000000000,広,来月になったら、\nわたしは捨てられちゃうかも。,等下个月到了，\n我说不定就会被抛弃呢。
0000000000000,佑芽,ちっとも大丈夫じゃないぃっ！！,这根本就一点都不没问题啊！！
0000000000000,千奈,幸せそうに言う台詞\nじゃありませんわーっ！！,这种台词不该说得\n这么幸福才对吧——！！
0000000000000,千奈,ふぇぇ……これが恋ゆえの盲目\nというやつですの……？,呜诶……这就是所谓的\n恋爱使人盲目吗……？
0000000000000,佑芽,どうしよう千奈ちゃん！\nあたしハラハラしてきた……！,怎么办啊千奈同学！\n我都开始提心吊胆了……！
0000000000000,千奈,花海さん！　\n気をしっかり持ってくださいませ！,花海同学！\n请振作一点！
0000000000000,千奈,篠澤さん！　わたくしたち、\nいつでも相談に乗りますわっ！,筱泽同学！我们\n随时都可以陪你商量！
0000000000000,千奈,お友達ですもの！,因为是朋友啊！
0000000000000,広,うん、ありがとう。,嗯，谢谢。
0000000000000,広,プロデューサーから、今週の課題と、\n今月の課題をもらったんだ。,从制作人那里拿到了\n本周和本月的课题。
0000000000000,広,佑芽のおかげで、<r\=うぃーくりーみっしょん>週課</r>は達成できた。,多亏了佑芽，<r\=うぃーくりーみっしょん>周常任务</r>已经完成了。
0000000000000,佑芽,なにかしたっけ？,我有做什么吗？
0000000000000,広,今週の課題は、\n『先週よりも健康になる』こと。,本周的课题是，\n『比上周更健康』这件事。
0000000000000,広,わたしの食事は改善された。\nあなたのおかげ。,我的饮食改善了。\n多亏了你。
0000000000000,広,ありがとう。,谢谢。
0000000000000,佑芽,……えへへ。,……嘿嘿。
0000000000000,佑芽,お礼なら、作ってくれた\nお姉ちゃんに言ってあげてっ。,要道谢的话，\n该对帮你做饭的姐姐说啦。
0000000000000,広,そうする。,我会的。
0000000000000,千奈,今月の課題はなんですの？,本月的课题是什么呀？
0000000000000,広,『立てるようになる』こと。,『要学会站立』这件事。
0000000000000,佑芽,いま立ってるじゃん。,你现在不就站着嘛。
0000000000000,広,いまのわたしは、\nちゃんと立ってないんだって。,现在的我，\n据说还没能真正站好呢。
0000000000000,広,起立して、静止する。\nアイドルの基本ができてないって。,起立后保持静止。\n说我连偶像的基本功都没掌握。
0000000000000,広,とても難しい課題。\nわたし、月末までに……,非常困难的课题。\n我必须在月底前……
0000000000000,広,片足立ちを10秒維持できるように\nならないといけない。,必须做到单脚站立维持10秒才行。
0000000000000,佑芽,できないの？,做不到吗？
0000000000000,広,できない。,做不到。
0000000000000,佑芽,なんで？？？？？？？？？,为什么？？？？？？？？？
0000000000000,千奈,ふふふ……花海さんは運動おんちを\n甘く見過ぎですわ。,呵呵呵……花海同学对运动白痴\n实在太宽容了呢。
0000000000000,千奈,できないものはできないのです。,做不到的事情就是做不到呀。
0000000000000,広,わかる。,我懂。
0000000000000,広,たとえプロデューサーがわたしに、\n強力な催眠を施して。,即使制作人对我\n施加强力催眠。
0000000000000,広,『腕立て伏せを10回しろ』って\n残虐な命令をしたとしても。,就算下达『做10个俯卧撑』这种\n残忍的命令。
0000000000000,広,1回もできない自信がある。,我也有自信一个都做不起来。
0000000000000,千奈,……たとえが不穏かつ具体的ですわね。,……这个比喻既危险又具体呢。
0000000000000,広,そんなわたしを、千奈に助けて欲しい。,这样的我，希望千奈能帮帮我。
0000000000000,千奈,もちろんですわ。でも、\nわたくし、なにをすれば……？,当然可以呀。不过，\n我该做些什么呢……？
0000000000000,広,お手本、見せて欲しい。,想请你做个示范。
0000000000000,広,あなたの立っている姿、\nとても綺麗だから。,因为你站立的姿态\n非常优美。
0000000000000,千奈,え、えぇ～っ！\nそんな……照れちゃいますわ！,诶，诶～！\n这样……好害羞啊！
0000000000000,千奈,お手本でしたわね。\n普通に立てばよろしいですの？,是要示范对吧？\n普通站着就可以了吗？
0000000000000,千奈,お望みなら片足立ちでも\nなんでもいたしますわっ！,如果希望的话单脚站立\n什么的我也愿意做哦！
0000000000000,広,まずは真っすぐ立っているところを、\n間近で見たい。,首先想近距离看看\n你笔直站立的样子。
0000000000000,千奈,こ、こうですの？,是、是这样吗？
0000000000000,佑芽,ほんとだ。普通に立ってる\nだけなのに、綺麗に見えるね。,真的呢。明明只是普通站着\n看起来却这么优美。
0000000000000,千奈,えへへ……礼儀作法のお稽古を\nしていたおかげでしょうか。,嘿嘿……可能是因为\n练习过礼仪课的缘故吧。
0000000000000,広,すごい。脚を押しても\nちっともふらふらしない。,好厉害。就算推你的腿\n也完全不会摇晃。
0000000000000,佑芽,筋肉が付いているようには見えないのに\n……不思議だなぁ。,明明看起来不像有肌肉\n……真不可思议啊。
0000000000000,千奈,お、おふたりとも！\nおさわりは許してませんわ！,请、请两位住手！\n不允许随便触碰啦！
0000000000000,広,あとで何度も見返すために、\n動画を撮影してもいい？,为了之后能反复观看，\n可以拍摄视频吗？
0000000000000,千奈,構いませんけども……,倒是没关系啦……
0000000000000,広,関節の動きを観察したい。\n上着とスカートを脱いで欲しい。,想观察关节活动。\n请把外套和裙子脱掉。
0000000000000,千奈,風紀委員の皆様に\nしかられちゃいますわぁーっ！？,要被风纪委员的各位\n教训了啦～！？
0000000000000,{user},今日の授業では、\n大事なことを学んだ。,今天的课程中，\n学到了重要的事情。
0000000000000,{user},『担当アイドルを深く理解する』……\n諦めるわけにはいかない。,『深入了解负责的偶像』……\n绝不能放弃。
info,adv_dear_shro_003.txt,,
译者,,,
