id,name,text,trans
0000000000000,{user},秦谷さん、そろそろ出番ですよ。,秦谷同学，差不多该你上场了哦。
0000000000000,美鈴,……浮気者のプロデューサーなんて、\nしりません。,……花心的制作人什么的，\n我才不认识呢。
0000000000000,美鈴,ぷいっ。,哼。
0000000000000,{user},（秦谷さんは機嫌ななめになると……\n急に可愛らしくなるな）,（秦谷同学心情不好的时候……\n就会突然变得可爱起来呢）
0000000000000,{user},先日釈明した通り、誤解なのですが……,就像前几天解释过的那样，这是个误会……
0000000000000,美鈴,ふぅ……\n……よろしいですか、プロデューサー。,呼……\n……这样可以吗，制作人。
0000000000000,美鈴,担当アイドルがいるのに、他のアイドル\nと親しくお喋りをするのは……,明明负责着偶像，却和其他偶像\n亲密地聊天这种事……
0000000000000,美鈴,立派な浮気なんですよ？,可是相当的花心哦？
0000000000000,{user},いや……それは……さすがに……\nすべてを避けることは……,不……那个……再怎么说……\n要完全避免也不太可能……
0000000000000,美鈴,……むぅっ。,……唔唔。
0000000000000,{user},……申し訳ございませんでした。\n極力避けるようにいたします。,……非常抱歉。\n我会尽量注意避免的。
0000000000000,美鈴,それなら……許します。,那样的话……就原谅你吧。
0000000000000,{user},と、ところで、本日のオーディションで\n競い合う相手ですが……,话、话说回来，关于今天试镜\n要竞争的对手……
0000000000000,美鈴,先日お会いした、\nあの方がいるようですね。,前几天见过面的，\n那位好像也在呢。
0000000000000,美鈴,ふふ、わたしのプロデューサーを、\n奪おうとするなんて……,呵呵，居然想从我这里\n夺走我的制作人……
0000000000000,美鈴,あぁ……なんだか……\n目が冴えてきました。,啊……不知怎么的……\n眼睛开始发亮了呢。
0000000000000,美鈴,いつもより……ほんのすこしだけ……\n足をはやめてみましょうか。,比平时……稍微加快一点点……\n脚步试试看吧。
info,adv_pstory_002_hmsz_before-audition-a-normal-01.txt,,
译者,,,
