id,name,text,trans
0000000000000,清夏,お、来た来た～。\nPっち、やっほ～♪,啊，来了来了～\nP亲，你好呀～♪
0000000000000,{user},こんにちは、清夏さん。\nお招きありがとうございます。,下午好，清夏同学。\n感谢你的邀请。
0000000000000,清夏,いらっしゃーい。,欢迎欢迎。
0000000000000,清夏,わざわざゴメンね。\n寮まで来てもらっちゃって。,特意让你跑一趟真不好意思。\n还麻烦你到宿舍来。
0000000000000,清夏,ほら、一応ライブもさ\n大成功したわけじゃん。,你看，毕竟演唱会\n也算是大获成功对吧。
0000000000000,清夏,で、あたしは色々とPっちに\n迷惑をかけてたわけで～……,所以呢，我其实给P亲\n添了不少麻烦来着～……
0000000000000,{user},迷惑をかけている自覚は\nあったんですね……,原来你是有自觉\n在给人添麻烦的啊……
0000000000000,清夏,さ、さすがにそれくらいは\nあるって。,这、这点自知之明\n还是有的啦。
0000000000000,清夏,だから、今日は今までのお礼と\nごめんなさいを伝えよーかなって。,所以今天想表达一直以来的感谢\n还有道歉来着。
0000000000000,清夏,これ、作ってみたの。\n受け取ってくれる？,这个，是我试着做的。\n愿意收下吗？
0000000000000,{user},ありがたく頂戴します。,那我就不客气地收下了。
0000000000000,清夏,リーリヤみたく、\nうまく出来たわけじゃないからっ！,不像莉莉娅做得那么好，\n可别嫌弃啊！
0000000000000,清夏,マジで期待しないで！,真的别抱太大期待！
0000000000000,{user},これは……クッキーですか？,这是……饼干吗？
0000000000000,清夏,……うん。リーリヤに一緒に\n教えてもらって、あたしが作ったの。,……嗯。和莉莉娅一起\n学着做的，是我亲手烤的。
0000000000000,清夏,めっちゃ不格好だけど、\n味は大丈夫だったから、安心してね～。,虽然造型歪歪扭扭的，\n但味道没问题，放心吃吧～。
0000000000000,{user},でも、どうしてクッキーを？,不过，为什么选择做饼干呢？
0000000000000,清夏,何か、自分で挑戦してみて、その成果を\nPっちに見てもらいたかったの。,因为想挑战自己做点什么，\n然后让P亲看看成果。
0000000000000,清夏,色々、逃げてばっかだったから、\nそれはもうやめよーって。,之前总是遇到事情就逃避，\n现在决定要改掉这个毛病。
0000000000000,清夏,そう思えたのは、\nPっちのおかげだから。,能这么想，\n都是多亏了P亲呢。
0000000000000,清夏,……伝わった？,……传达给你了吗？
select,,はい、とても,嗯，非常清楚地
select,,さて、\nどうでしょうか,那么，\n你觉得怎么样？
0000000000000,清夏,不格好すぎて渡すか迷ったけど、\n渡して良かった～。,虽然觉得做得太拙劣犹豫要不要送出去，\n但送出去真是太好了～。
0000000000000,{user},食べてしまえば一緒ですから、\n見た目なんて気になりません。,反正吃进肚子都一样，\n外表什么的根本无所谓啦。
0000000000000,清夏,そりゃ、そーかもしれないけど、\nそーゆーことじゃないんだよ～。,话是这么说没错啦，\n但重点不是这个嘛～。
0000000000000,清夏,Pっち、まだまだ女心が\nわかってないな～。,P亲你呀，还是完全不懂\n女孩子的心思呢～。
0000000000000,清夏,えっ……,诶……
0000000000000,{user},冗談です。しっかり、伝わりました。,开玩笑的。已经好好传达给你了。
0000000000000,清夏,は、はぁーっ！？\nPっち、ウッザ！！,哈、哈啊——！？\nP亲，好恶心！！
0000000000000,清夏,こーゆーときは、\n冗談とか言うの禁止だかんね～？,这种时候啊，\n禁止说玩笑话懂不懂～？
0000000000000,清夏,やっぱり、Pっちはもーちょっと、\n女心をわかるよーにならないとね♪,果然P亲还得再努力，\n学会理解女孩子的心思才行呢♪
0000000000000,{user},清夏さん、素敵な贈り物を\nありがとうございます。,清夏同学，谢谢你\n送给我这么棒的礼物。
0000000000000,清夏,あたし、Pっちにはホント\n感謝してるんだ～。,我啊，真的真的\n很感谢P亲哦～。
0000000000000,清夏,バレエからも、アイドルからも\n親友からも。,无论是芭蕾也好，偶像也好，\n还是从挚友身边也好。
0000000000000,清夏,自分が好きなモノぜーんぶから\n逃げてたあたしを……,把喜欢的事物全部\n都逃避掉的我……
0000000000000,清夏,逃げるなって言わないで、\nただ一緒にいて支えてくれた。,你没有对我说不要逃避，\n只是默默陪在身边支持着我。
0000000000000,清夏,ステージで輝くあたしを見たいって\n言ってくれた。,对我说想看到\n在舞台上闪闪发光的我。
0000000000000,清夏,それが、あたしにとっては\nすごく嬉しかった。,对我来说，\n这句话真的非常令人开心。
0000000000000,清夏,弱い自分を、受け入れようって\n思えたんだよね。,让我终于能够接受\n软弱的自己了呢。
0000000000000,清夏,不格好でもなんでもいい、好きな\nものにもう一度向き合おって。,就算笨拙也没关系，我想重新\n面对自己喜欢的事物。
0000000000000,清夏,ホントに、ありがとPっち。,真的，谢谢你P亲。
0000000000000,清夏,Pっちが、あたしのプロデューサーで\n良かった。,能让你当我的制作人\n真是太好了。
0000000000000,{user},こちらこそ、プロデュースを\n受けてくれてありがとうございます。,我才是要感谢你\n接受我的培育。
0000000000000,{user},そして、ステージで輝く姿まで\n見せてくれた。,而且，还让我看到了\n你在舞台上闪耀的模样。
0000000000000,清夏,へへ、だってPっちに\n見たいって言われちゃったらね～。,嘿嘿，因为P亲说\n想看嘛～
0000000000000,清夏,やるしかないっしょ♪,那就只能加油啦♪
0000000000000,{user},ですが、まだ学園内の1ステージに\n立っただけにすぎません。,不过，这还只是\n站在学园里的一个舞台而已。
0000000000000,清夏,うん、やっと向き合えたから。,嗯，因为我终于能直面它了。
0000000000000,清夏,目指すよ、アイドルのトップ！,我要以偶像的顶点为目标！
0000000000000,清夏,だから、これからもよろしくね！\nあたしのプロデューサー♪,所以，今后也请多指教啦！\n我的制作人♪
info,adv_pstory_001_ssmk_ending-true-01.txt,,
译者,,,
