id,name,text,trans
0000000000000,手毬,プロデューサー。\nレッスン終わりましたけど。,制作人。\n训练已经结束了。
0000000000000,{user},………………え、ああ、もうですか。\nお疲れ様です、月村さん。,………………诶，啊，已经结束了吗。\n辛苦了，月村同学。
0000000000000,手毬,なんだか今日、\nずっと様子がおかしくないですか。,总觉得今天\n您的样子一直不太对劲呢。
0000000000000,{user},申し訳ありません。\n……心配させてしまったようですね。,非常抱歉。\n……看来让你担心了啊。
0000000000000,{user},今朝、話してくれた夢のことを\n考えていました。,我在想今早\n你告诉我的那个梦想的事。
0000000000000,手毬,私が相談したのに、プロデューサーの\n方が気にしてるじゃないですか。,明明是我来咨询的，结果\n制作人反而更在意不是吗？
0000000000000,{user},そのくらい衝撃だったんです。\n思ったのですが……,因为冲击性实在太强了。\n我在想啊……
0000000000000,{user},夢のプロデューサーは、\nずいぶん楽をしていませんか？？？,梦里的那个制作人，\n是不是过得太轻松了？？？
0000000000000,手毬,夢の自分に怒ってる……,居然在生梦里自己的气……
0000000000000,{user},汚いですよあいつ。諸々の苦難を\nユニットメンバーと分担するなんて……,那家伙太狡猾了。把各种苦难\n都分摊给组合成员什么的……
0000000000000,{user},こっちは全部ひとりで\n背負っているのに！,这边可是全部\n都由我一个人扛着呢！
0000000000000,手毬,そんなこと言われても困るんですけど！,就算你这么说我也很困扰啊！
0000000000000,{user},もちろん……そのようなユニット。\nプロデュースが楽であろうハズがない。,当然……那样的组合。\n培育过程不可能轻松。
0000000000000,{user},あちらにはあちらの苦労がある。\nそれはわかっています……が。,那边有那边的难处。\n这个我明白……但是。
0000000000000,{user},……悔しい。,……好不甘心。
0000000000000,手毬,悔しいって……なにが？,不甘心……对什么？
0000000000000,{user},選択肢のひとつとしてすら、\n思いつかなかったこと。なにより……,甚至连作为备选方案\n都没能想到的事。最重要的是……
0000000000000,手毬,なにより？,最重要的是？
0000000000000,{user},………………………………………………,………………………………………………
0000000000000,手毬,重症ですね。,病得不轻呢。
0000000000000,手毬,こんなことになってるプロデューサー、\nはじめて見ました。,我还是第一次见到\n陷入这种境况的制作人。
0000000000000,手毬,まったく……仕方ないな。,真是的……真拿你没办法。
0000000000000,手毬,なにをそんなに悩んでいるのか\nわかりませんけど。,虽然不明白\n你在为什么烦恼。
0000000000000,手毬,話してみてください、ぜんぶ。,请全部说给我听吧。
0000000000000,手毬,役に立てるかは……\nわからないですけど。,虽然不确定……\n能不能帮上忙。
0000000000000,手毬,私、ちゃんと、聞きますから。,我会好好倾听的。
0000000000000,手毬,あなたの担当アイドルは、\n夢と違って……私だけなんです。,你所负责的偶像\n与梦想不同……只有我而已。
0000000000000,手毬,私で我慢してください。,请将就着接受我吧。
0000000000000,{user},ばかなことを……月村手毬と\n出会った日から、一度だって……,说什么傻话……自从遇见\n月村手毬那天起，一次都没有……
0000000000000,{user},他のアイドルをプロデュースしたい\nなんて、思ったことはありません。,想要培育其他偶像\n这种想法，从未有过。
0000000000000,手毬,夢の自分を羨んでたんじゃ\nないんですか？,你不是在羡慕梦想中的自己吗？
0000000000000,{user},違います。そうではなく……,不是的。并非如此……
0000000000000,手毬,そうではなく？,并非如此？
0000000000000,{user},…………月村さん。,…………月村同学。
0000000000000,{user},これから、本気でご馳走を作ります。\n一緒に食べましょう。,接下来我要认真准备料理了。\n一起吃吧。
info,adv_cidol-ttmr-3-011_02.txt,,
译者,,,
