id,name,text,trans
0000000000000,ことね,プロデューサーが取ってきてくれた仕事\n…………1週間後かぁ。,制作人帮我接的工作\n……要一周后啊。
0000000000000,ことね,『それまでは、\nしっかり身体を休めてください』,『在那之前\n请好好休息身体』
0000000000000,ことね,な～んて言ってたけどぉ。,他这么对我说啦～
0000000000000,ことね,寝てられないよねぇ～。\nおカネ、稼がないと♪,怎么可能睡得着嘛～\n不赚钱可不行♪
0000000000000,ことね,ごめんね、プロデューサー。,对不起啦，制作人。
0000000000000,{user},そんなことだろうと思いました。,我就猜到会是这样。
0000000000000,ことね,うひゃあ！？　ぷ、プロデューサー！？\nなんでいんの！？,呜哇！？制、制作人！？\n你怎么在这里！？
0000000000000,{user},藤田さんが、素直に休まないのでは、\nと、心配になりまして。,因为担心藤田同学\n不会老实休息。
0000000000000,ことね,まさか、ず～っとここで\n見張ってたのぉ！？,难道说～一直在这里\n监视我吗！？
0000000000000,ことね,わりとヒくんですけどぉ～～～～。,这样超让人害羞的啦～～～～。
0000000000000,{user},…………………………………………,…………………………………………
0000000000000,ことね,ゴメンって！　そんなに\n傷ついた顔しなくてもいーじゃん！,都道歉啦！不用摆出\n那么受伤的表情嘛！
0000000000000,{user},いえ、気にしてませんから。\nそれよりも……,不，我并没有在意。\n比起这个……
0000000000000,{user},部屋に戻って、\n大人しく寝ていてください。,请回房间\n乖乖睡觉。
0000000000000,ことね,えっとぉ、今日のは、\nあんまり忙しくないバイトですしぃ。,那个～今天的工作\n是份不太忙的兼职啦。
select,,バイト禁止,禁止打工
0000000000000,ことね,ぐぬぬぅ～～！,唔唔唔～～！
0000000000000,ことね,……わかりましたよぉ。\n部屋に戻りますぅ～。,……知道啦～\n我这就回房间～
0000000000000,{user},そう言いつつ、邪魔者が帰った後で、\nアルバイト先に向かうつもりですね。,嘴上这么说，等碍事的人走后\n还是打算去打工地点吧。
0000000000000,ことね,えぇ……\nプロデューサーって、心読めるの？,诶……\n制作人难道会读心术吗？
0000000000000,{user},藤田さんがわかりやすいだけです。,只是藤田同学比较容易理解而已。
0000000000000,{user},いまここで、\nアルバイト先に『休む』と連絡を。,现在立刻\n给打工的地方发『请假』通知。
0000000000000,{user},繰り返しになりますが……同額以上を\n稼げる仕事を紹介します。必ず。,我再重复一遍……会给你介绍\n收入相当甚至更高的工作。一定。
0000000000000,ことね,疑ってたわけじゃないですぅ。,人家不是怀疑你啦～
0000000000000,ことね,どっちもこなせば、もっと稼げるナ～\nって思っただけですぅ。,只是觉得两边都做的话\n能赚更多钱嘛～
0000000000000,{user},でしょうね。――さ、電話を。,也是呢。──来，打电话吧。
0000000000000,ことね,む～…………しょーがない～。\n今日は、諦めるかぁ。,唔～……真没办法～\n今天就算了吧～
0000000000000,{user},休養は、1週間、です。,休养期限是一周。
